Date,AP001,AP005,BR007,DL002,DL011,DL017,DL019,DL021,DL025,DL028,DL030,DL033,GJ001,HR014,KA003,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL010,DL027,DL035,DL037,DL038
2018-05-08,0.07,4.71,11.56,5.8,4.88,0.0,1.54,0.94,0.0,0.55,0.0,0.92,7.95,4.34,1.99,0.35,,2.18,0.0,0.21,0.3,6.07,0.06,0.22,0.73,1.09,0.0,1.49,0.0,0.0,0.59,0.5,0.47,0.94,0.02,1.31
2018-05-09,0.08,4.35,7.43,5.04,6.45,0.0,2.88,1.72,0.0,0.9,0.0,2.29,7.63,0.71,1.4,0.44,,0.51,0.0,0.2,0.18,5.24,0.06,0.27,0.24,0.56,0.0,1.72,0.0,0.0,0.67,0.45,0.31,0.39,0.03,0.37
2018-05-10,0.05,5.88,7.25,7.36,5.55,0.0,3.83,2.41,0.0,0.9,0.0,2.99,13.84,1.01,1.33,0.32,,1.09,0.0,0.13,0.09,3.57,0.02,0.21,0.32,1.04,0.0,0.75,0.0,0.0,1.54,0.51,0.36,0.71,0.04,1.58
2018-05-11,0.03,3.45,7.0,32.78,6.65,0.0,5.42,4.54,0.0,1.31,0.0,3.99,7.07,2.06,1.43,0.44,,0.66,17.11,0.13,0.16,3.96,0.04,0.11,0.39,1.88,0.0,1.015,0.0,0.0,0.99,0.75,0.82,1.65,0.06,2.1
2018-05-12,0.32,4.8,6.4,16.66,6.29,0.0,5.71,4.15,0.0,1.41,0.0,8.28,6.22,1.95,1.33,0.24,,0.5,2.92,0.12,0.19,2.35,0.02,0.01,0.3,0.81,,1.2800000000000002,0.0,0.0,0.87,0.68,0.7,4.45,0.04,1.18
2018-05-13,0.21,3.64,5.91,5.23,5.25,0.0,1.98,1.72,0.0,0.41,0.0,2.37,7.5,0.75,1.31,0.62,,0.5,2.35,0.12,0.3,2.81,0.01,0.07,0.48,0.21,,1.5450000000000004,0.0,0.0,0.41,0.37,0.22,0.4,0.01,0.35
2018-05-14,0.57,4.41,5.09,3.63,4.75,0.0,1.04,1.0,0.0,0.42,0.0,1.27,6.89,0.54,1.29,0.35,,0.56,2.81,0.12,0.13,2.21,0.0,0.0,0.07,0.59,,1.81,0.0,0.0,0.36,0.21,0.16,1.22,0.01,0.23
2018-05-15,0.81,5.43,6.18,4.2,5.11,0.0,9.85,0.8,0.0,0.55,0.0,2.32,5.54,0.83,1.29,0.5,,0.53,2.03,0.12,0.15,2.18,0.0,0.0,0.13,0.72,,1.31,0.0,0.0,0.85,0.27,0.35,0.63,0.01,0.3
2018-05-16,0.28,4.81,6.23,4.2,6.08,0.0,10.86,0.99,0.0,0.8,0.0,3.25,6.94,0.6,1.28,0.46,,0.83,2.32,0.12,0.16,3.99,0.01,0.0,0.24,0.71,0.0,1.5,0.0,0.0,0.55,0.46,0.47,0.3,0.1,0.77
2018-05-17,2.11,4.39,5.94,3.95,5.61,0.0,5.51,1.45,0.0,0.66,0.0,1.74,6.21,0.69,1.28,0.49,0.99,0.85,2.25,0.12,0.64,3.71,0.02,0.0,0.56,1.07,,1.45,0.0,0.0,0.47,0.43,0.21,0.2,0.09,0.81
2018-05-18,1.0,4.36,6.56,9.85,6.55,0.0,4.48,1.45,0.0,1.18,0.0,3.84,5.65,1.27,1.29,0.68,1.0,0.88,4.4,0.13,0.63,2.42,0.01,0.0,0.4,1.05,,1.36,0.0,0.0,0.63,0.46,0.4,0.31,2.14,0.68
2018-05-19,0.88,4.6,6.31,38.46,7.11,0.0,6.28,1.45,0.0,1.89,0.0,9.99,9.05,1.27,1.27,0.5,0.91,0.82,2.45,0.14,0.54,3.64,0.01,0.9,0.38,1.28,,1.46,0.0,0.0,1.02,0.62,0.71,0.55,11.88,2.69
2018-05-20,0.95,3.11,5.38,7.02,6.31,0.0,10.8,1.45,0.0,0.82,0.0,4.0,7.68,0.91,1.28,0.35,0.84,0.58,1.94,0.21,0.33,2.57,0.0,0.06,0.36,0.97,,1.5,0.0,0.0,0.65,0.81,0.27,0.34,4.2,2.87
2018-05-21,0.2,5.31,7.1,4.87,5.72,0.0,8.69,1.45,0.0,0.42,0.0,2.29,6.92,0.65,1.9,0.63,0.76,0.49,2.65,0.11,0.12,4.28,0.01,0.0,0.2,1.32,,1.46,0.0,0.0,0.52,0.49,0.32,0.21,3.06,0.56
2018-05-22,0.23,4.18,6.56,5.91,6.23,0.0,3.78,2.88,0.0,0.71,0.0,7.08,8.23,1.06,0.43,0.63,0.84,1.19,3.29,0.14,0.23,3.11,0.0,0.0,0.18,1.09,,0.54,0.0,0.0,1.54,0.9,0.77,0.35,3.27,0.79
2018-05-23,0.14,4.17,6.51,12.76,8.6,0.0,16.18,6.45,0.0,2.44,0.0,12.86,9.75,2.65,0.54,0.38,0.77,1.53,6.39,0.14,0.16,5.16,0.05,0.43,0.4,1.14,,0.0,0.0,0.0,2.28,1.38,1.65,0.47,4.8966666666666665,1.32
2018-05-24,0.44,3.87,6.35,8.84,6.83,0.0,11.85,3.1,0.0,1.14,0.0,6.43,9.79,1.37,0.16,0.49,0.79,0.83,5.24,0.93,0.26,4.44,0.01,0.05,0.34,0.84,,0.06,0.0,0.0,0.86,0.74,0.92,0.31,6.523333333333333,1.65
2018-05-25,39.22,3.06,7.07,16.93,6.62,0.0,9.13,2.58,0.0,1.47,0.0,7.29,8.28,1.31,0.07,0.64,0.94,1.74,5.3,3.08,0.15,4.78,0.03,0.25,0.11,2.0,0.0,0.0,0.0,0.0,1.35,0.78,1.34,0.51,8.15,2.49
2018-05-26,28.37,2.98,6.1,9.85,7.73,0.0,24.28,3.45,0.0,1.8,0.0,10.28,16.03,1.85,0.35,0.3,0.97,1.28,1.41,2.88,0.08,2.79,0.0,0.0,0.0,1.19,1.02,0.0,0.0,0.0,2.03,1.3,1.24,0.49,13.45,2.75
2018-05-27,35.84,3.12,5.59,9.15,6.17,0.0,9.0,2.37,0.0,0.96,0.0,5.36,6.98,0.82,0.12,0.26,0.74,1.01,3.25,1.02,0.1,4.39,0.0,0.12,0.09,1.55,0.6799999999999999,0.0,0.0,0.0,1.25,0.68,0.54,0.52,21.2,2.23
2018-05-28,53.89,6.47,6.12,11.36,6.74,0.0,6.87,3.62,0.0,1.02,0.0,4.86,5.48,2.53,0.0,0.32,0.86,1.11,1.71,1.33,0.09,4.43,0.0,0.0,0.06,2.1,0.3399999999999999,0.0,0.0,0.0,0.74,0.32,0.67,0.38,7.14,1.17
2018-05-29,48.64,3.86,6.16,13.33,6.29,0.0,6.53,3.91,0.0,1.53,0.0,2.43,4.74,1.66,0.37,0.34,0.83,0.79,0.99,0.85,0.25,3.56,0.0,0.2,0.17,2.19,0.0,0.0,0.0,0.0,1.71,0.78,0.72,0.54,9.09,2.61
2018-05-30,41.77,4.47,6.78,3.53,4.88,0.0,1.55,0.74,0.0,0.39,0.0,0.97,4.3,0.19,0.19,0.42,0.8,0.56,0.68,0.59,0.21,2.32,0.0,0.0,0.12,1.31,,0.25,0.0,0.0,2.42,0.43,0.16,0.59,5.39,0.42
2018-05-31,34.900000000000006,3.19,6.53,8.42,4.85,0.0,4.66,1.35,0.0,0.59,0.0,1.06,4.46,0.57,0.69,0.34,0.88,0.6,2.23,1.14,0.18,2.76,0.0,0.0,0.02,1.17,,0.0,0.0,0.0,5.36,0.55,0.2,0.69,2.83,0.54
2018-06-01,28.030000000000005,3.95,5.05,9.09,0.91,0.0,1.75,1.37,0.0,0.45,0.0,1.8,5.1,0.45,0.24,0.22,0.75,1.59,0.94,1.08,0.25,4.91,0.0,0.24,0.15,1.87,,0.0,0.0,0.0,5.47,0.46,0.17,0.24,2.39,0.32
2018-06-02,21.16,4.28,5.49,2.52,2.59,0.0,1.05,1.1166666666666667,0.0,0.42,0.0,1.43,6.38,0.08,0.35,0.47,0.6,1.12,1.21,0.82,0.28,4.79,0.01,0.06,0.18,1.93,,0.0,0.0,0.0,6.39,0.51,0.12,0.19,2.14,0.27
2018-06-03,16.54,6.38,5.23,2.03,2.4,0.0,1.41,0.8633333333333333,0.0,0.39,0.0,1.83,5.66,0.06,0.36,0.45,0.58,0.37,0.46,0.25,0.34,2.47,0.01,0.02,0.02,0.86,,0.18,0.0,0.0,3.97,0.5,0.22,0.23,14.99,0.26
2018-06-04,6.66,3.46,5.56,2.02,2.83,0.0,1.39,0.61,0.0,0.33,0.0,2.04,4.93,0.19,0.07,0.67,0.52,0.88,1.07,0.65,0.27,2.71,0.0,0.01,0.11,1.35,,0.0,0.0,0.0,7.41,0.49,0.11,0.22,27.84,0.71
2018-06-05,4.24,5.85,5.98,24.23,3.23,,1.26,0.69,0.0,0.32,0.0,2.36,5.61,0.07,0.12,0.44,0.6,0.78,0.58,0.71,0.2,3.06,0.0,0.0,0.46,1.41,,0.0,0.0,0.0,7.88,0.48,0.07,0.24,27.85,0.81
2018-06-06,1.84,5.24,5.83,22.57,4.23,,2.31,1.58,0.0,0.42,0.0,2.87,5.31,0.22,0.1,0.42,0.62,0.82,0.0,0.79,0.48,3.83,0.0,0.0,0.32,1.44,3.77,0.25,0.0,0.0,3.11,0.73,0.1,0.16,5.7,0.33
2018-06-07,,3.59,6.46,47.39,5.1,,3.28,1.54,0.0,0.62,0.0,3.37,4.73,0.32,0.08,0.51,0.64,1.1,0.26,0.82,0.34,1.6,0.0,0.0,0.0,0.57,0.0,0.25,0.0,0.0,4.11,0.52,0.15,0.67,1.51,0.35
2018-06-08,,6.67,5.39,14.26,3.53,,2.28,1.16,0.0,0.46,0.0,2.5,5.04,0.17,0.03,0.63,0.92,1.33,0.99,0.46,0.21,1.84,0.0,0.0,0.03,0.58,,0.11,0.0,0.0,5.79,0.52,0.36,0.72,1.03,0.34
2018-06-09,,4.5,5.06,20.63,3.38,,2.55,0.8,0.0,0.47,0.0,2.19,6.97,0.06,0.02,0.51,0.53,0.74,0.78,0.64,0.25,1.39,0.0,0.0,0.0,0.6,,0.0,0.0,0.0,4.36,0.61,1.28,2.18,2.46,0.37
2018-06-10,,4.06,4.42,16.36,4.32,0.0,7.31,1.26,0.0,0.75,0.0,3.57,9.25,0.13,0.02,0.27,0.7,0.56,0.51,0.51,0.49,0.77,0.0,0.0,0.0,0.38,,0.0,0.0,0.0,3.82,0.72,2.32,1.87,1.8,0.53
2018-06-11,,4.57,5.55,18.36,4.18,0.0,4.24,1.12,0.0,0.63,0.0,2.27,4.86,0.23,0.46,0.29,0.62,1.16,0.73,0.17,0.42,3.53,0.01,0.0,0.0,0.52,,0.0,0.0,0.0,2.64,0.66,2.75,2.83,1.36,0.61
2018-06-12,,5.37,5.79,13.42,3.98,0.0,2.02,1.1,0.0,1.51,0.0,2.81,7.51,0.23,1.86,0.37,0.9,0.35,0.69,0.39,0.45,1.88,0.05,0.0,0.38,2.22,,0.0,0.99,0.0,3.89,2.49,2.93,1.71,3.15,2.69
2018-06-13,,5.61,5.42,11.31,3.92,0.0,1.31,0.98,0.0,0.88,0.0,1.52,7.39,0.0,2.0,16.24,1.04,0.22,0.35,0.16,0.87,0.98,0.0,0.0,0.03,0.91,0.0,0.0,0.32,0.0,3.85,2.62,3.68,2.73,2.71,17.39
2018-06-14,,4.68,5.79,8.23,3.7,0.0,2.08,0.54,0.0,0.45,0.0,1.01,8.43,0.02,1.09,0.43,0.7,0.36,0.35,0.16,0.51,1.08,0.0,0.0,0.0,0.7,0.0,0.08,0.32,2.8,3.33,2.48,3.65,2.76,1.64,22.25
2018-06-15,,5.44,6.39,11.55,2.77,0.0,2.35,0.7,0.0,0.56,0.0,1.89,8.2,0.03,1.09,0.24,0.57,0.47,0.35,0.21,0.56,0.85,0.0,0.0,0.0,0.68,0.0,0.48,0.14,1.74,3.13,2.63,4.43,1.8,0.76,33.39
2018-06-16,,4.84,5.37,24.7,1.65,0.0,1.96,0.74,0.0,0.5,0.0,2.09,6.47,0.02,1.54,0.71,0.49,0.35,0.29,0.14,0.3,0.61,0.0,0.0,0.0,0.67,0.0,0.0,0.12,1.16,3.4,4.09,4.08,17.96,1.63,9.97
2018-06-17,,4.233333333333333,5.3,14.87,1.65,0.0,1.28,0.68,0.0,0.26,0.0,1.22,5.08,0.01,1.15,0.59,0.55,0.4,0.24,0.14,0.37,0.58,0.0,0.0,0.0,0.5,0.0,0.0,0.12,1.17,2.63,4.15,4.0,15.32,1.97,7.86
2018-06-18,,3.626666666666667,6.0,21.2,1.65,0.0,3.85,0.8,0.0,0.42,0.0,1.56,4.61,0.11,0.78,1.04,0.63,0.42,0.58,0.18,0.24,0.96,0.0,0.0,0.0,0.35,0.0,0.0,0.12,1.81,3.09,4.79,4.02,10.73,1.16,3.3
2018-06-19,,3.02,5.69,13.95,3.12,0.0,3.3,1.26,38.5,0.34,0.0,1.28,4.36,0.08,0.64,0.75,0.73,0.44,0.51,0.38,0.12,0.69,0.0,0.0,0.0,0.36,0.0,0.0,0.12,1.92,2.98,5.53,4.54,1.67,1.03,5.7
2018-06-20,,4.66,4.87,33.39,4.79,0.0,4.03,1.18,28.45,0.46,0.0,1.77,4.88,0.33,0.66,0.51,0.88,0.51,0.56,0.26,0.1,0.9,0.0,0.0,0.0,0.5,,0.01,0.12,2.47,3.53,4.77,2.51,2.58,2.94,3.58
2018-06-21,0.23,3.55,4.64,20.86,4.03,0.0,2.67,1.49,23.06,0.43,0.0,2.09,4.85,0.12,0.78,0.39,0.9,0.69,0.91,0.39,0.1,1.4,0.0,0.0,0.0,0.76,,0.0,0.12,3.08,3.35,5.37,2.25,2.96,1.45,4.04
2018-06-22,0.38,4.28,4.494999999999999,30.53,5.99,0.54,4.85,1.11,21.04,0.81,0.0,2.57,4.28,0.43,0.8,0.63,1.26,0.79,0.99,0.41,0.17,3.36,0.05,0.39,0.02,1.81,,0.0,0.12,3.1,6.04,5.59,4.24,4.0,2.94,7.59
2018-06-23,0.41,4.89,4.35,29.19,4.53,0.3,5.56,1.45,15.805,0.74,0.02,2.36,4.0,0.4,0.95,0.69,0.99,0.6,0.55,0.19,0.48,2.03,0.01,0.12,0.0,1.49,,0.09,0.12,1.32,4.24,6.94,3.3,4.29,3.02,6.98
2018-06-24,0.4,3.35,3.88,12.26,4.05,4.14,2.63,1.45,10.57,0.47,0.03,1.65,9.31,0.26,0.6,0.51,1.13,0.48,0.32,0.34,0.3,0.68,0.0,0.0,0.0,0.58,,0.0,0.12,0.67,3.18,4.69,3.07,2.04,1.54,2.98
2018-06-25,0.43,4.61,3.44,2.07,3.72,5.35,3.07,1.44,5.335000000000001,0.34,0.01,1.26,7.05,0.11,0.51,0.36,0.88,0.52,0.57,0.29,0.2,0.71,0.0,0.04,0.0,0.44,0.0,0.0,0.12,2.01,2.85,3.73,2.235,2.98,2.58,11.145
2018-06-26,0.36,5.53,2.1,9.52,3.77,4.24,2.58,0.6,0.1,0.5,0.0,1.3,6.64,0.0,0.52,0.39,0.83,0.57,0.75,0.19,0.31,0.65,0.0,0.0,0.0,0.38,,0.0,0.1,1.24,9.43,2.565,1.4,3.92,3.62,19.31
2018-06-27,0.38,5.99,3.28,,3.83,4.08,1.74,0.8,0.01,0.39,0.06,1.6,6.64,0.0,0.61,0.33,0.62,0.78,0.9,0.43,0.14,0.82,0.0,0.0,0.0,0.41,,0.0,0.09,0.17,7.08,1.4,1.03,4.26,2.12,9.94
2018-06-28,0.48,4.77,2.57,,3.05,5.8,2.1,0.66,0.0,0.29,0.0,1.56,7.39,0.0,0.73,0.66,0.58,0.36,0.84,0.38,0.2,0.74,0.0,0.31,0.0,0.46,,0.0,0.09,0.0,4.96,1.04,0.68,3.81,1.39,3.26
2018-06-29,0.4,6.03,3.07,,1.99,5.8,10.66,1.34,0.0,0.49,0.0,1.29,6.07,0.0,0.93,1.02,0.71,5.77,0.88,0.53,0.29,0.76,0.0,0.58,0.0,0.4,,0.0,0.09,0.0,5.22,1.84,0.61,3.76,1.13,3.34
2018-06-30,0.39,4.69,3.5,,1.92,7.94,8.03,1.16,0.0,0.87,0.0,2.17,7.76,0.0,1.05,0.62,0.94,0.51,0.6,0.31,0.5,0.68,0.0,0.98,0.0,0.69,,0.0,0.09,0.0,3.88,1.23,0.71,3.05,1.8,4.62
2018-07-01,0.34,4.77,3.19,,1.92,4.41,1.61,0.84,0.0,0.43,0.0,1.65,4.82,0.0,7.69,0.82,1.23,2.59,0.42,0.21,0.31,0.64,0.0,0.87,0.0,0.48,,0.0,0.09,0.0,1.93,0.85,0.72,2.12,1.57,3.74
2018-07-02,0.32,3.84,2.78,,2.72,1.65,1.29,0.45,0.0,0.19,0.01,0.78,5.02,0.0,1.03,0.55,1.0,0.98,0.97,0.33,0.14,0.97,0.0,1.11,0.0,0.36,0.0,0.0,0.05,0.01,2.78,0.87,0.46,1.19,0.93,2.1
2018-07-03,0.32,4.59,2.2,,3.94,0.41,1.73,1.15,0.0,0.28,0.16,1.41,4.73,0.13,0.89,0.54,0.6,0.8,1.25,0.25,0.17,0.67,0.0,1.02,1.95,0.3,,0.0,0.0,0.28,5.53,1.67,0.72,2.83,1.47,3.93
2018-07-04,0.29,4.95,1.91,,3.6,0.44,3.03,0.71,0.01,0.32,0.11,1.29,5.26,0.56,0.62,0.27,0.65,0.64,1.1,0.32,0.18,0.59,0.0,0.77,4.94,0.39,,0.0,0.0,0.08,4.03,1.68,0.74,2.5,1.61,4.23
2018-07-05,0.3,4.87,2.34,,5.47,1.3,3.7,0.62,0.02,0.56,0.04,1.91,7.62,0.43,0.57,0.5,0.73,0.7,1.76,0.2,0.15,0.64,0.0,0.82,0.22,0.38,,0.48,0.0,0.0,4.84,2.14,1.12,1.96,1.71,2.98
2018-07-06,0.32,5.05,3.21,,4.06,1.91,3.08,0.84,0.0,0.53,0.01,1.47,6.57,0.41,0.61,0.41,1.08,0.53,1.74,0.19,0.18,1.91,0.0,3.18,0.4,0.78,,1.4,0.0,0.0,4.87,1.74,1.14,1.72,1.85,2.63
2018-07-07,0.29,6.26,3.92,,3.67,0.0,1.98,0.94,0.0,0.31,0.0,1.27,6.49,0.46,0.6,0.4,1.05,0.52,1.44,0.17,0.79,1.42,0.0,3.14,0.37,0.65,0.0,0.73,0.0,0.0,4.5,1.86,0.86,1.38,1.63,2.28
2018-07-08,0.26,4.77,4.23,,4.49,0.0,2.19,1.21,0.0,0.36,0.0,1.79,4.57,1.47,0.67,0.56,0.82,0.48,1.51,0.22,0.98,1.33,0.0,1.61,0.05,0.57,,0.0,0.0,0.0,4.5,2.45,0.98,1.78,1.78,2.41
2018-07-09,0.28,4.67,6.04,,3.85,0.01,1.62,0.73,0.0,0.34,0.0,1.64,4.73,0.51,0.83,0.62,0.65,0.45,2.26,0.26,0.44,0.92,0.0,1.24,0.0,0.46,,0.0,0.0,0.0,2.27,1.73,0.69,2.53,1.35,2.41
2018-07-10,0.24,4.23,3.11,,3.43,0.01,1.07,0.8,0.0,0.26,0.0,0.88,6.55,0.24,0.5,0.74,0.71,0.46,2.06,0.2,0.36,0.52,0.0,0.7,0.06,0.57,,0.0,0.0,0.0,1.41,1.16,0.54,2.56,1.11,2.08
2018-07-11,0.35,5.11,3.42,,4.55,0.0,2.01,0.8,0.0,0.3,0.0,1.19,9.88,0.18,0.54,0.42,0.63,0.45,1.89,0.15,0.37,0.52,0.0,1.11,0.07,0.45,,0.0,0.0,0.0,3.62,1.35,0.63,3.41,1.22,4.65
2018-07-12,0.28,5.31,3.14,,3.34,0.0,2.71,1.05,0.0,0.37,0.01,1.34,9.63,2.06,0.46,0.5,3.29,0.48,4.18,0.2,0.17,0.62,0.0,0.79,0.13,0.6,,0.0,0.0,0.0,4.99,1.13,0.7,3.72,1.42,4.04
2018-07-13,0.26,4.54,3.15,,3.93,0.0,3.24,1.05,0.0,0.54,0.1,2.16,5.56,0.77,0.5,0.5,5.57,0.54,2.34,0.4,0.29,0.67,0.0,0.7,0.24,0.55,,0.0,0.0,0.0,2.43,1.29,0.61,2.68,1.15,2.67
2018-07-14,0.22,5.02,3.05,,4.03,0.0,3.29,0.8,0.0,0.41,0.07,2.13,7.93,1.29,0.63,1.25,3.17,0.56,2.5466666666666664,0.46,0.66,0.63,0.0,1.44,0.67,0.67,,0.0,0.0,0.0,2.6,2.11,0.83,3.14,1.24,2.55
2018-07-15,0.2,4.51,2.91,,4.18,0.0,1.75,0.8,0.0,0.27,0.0,1.16,4.45,0.06,0.33,0.58,2.69,0.68,2.753333333333333,0.78,0.38,0.6466666666666667,0.0,0.65,1.11,0.44,0.0,0.0,0.0,0.0,0.78,1.23,0.61,2.2,1.21,1.98
2018-07-16,0.23,4.64,2.98,,4.49,0.02,2.71,1.0,0.0,0.79,0.01,1.96,4.82,0.93,0.49,0.46,2.58,0.68,2.96,0.65,0.26,0.6633333333333334,0.0,1.12,0.72,0.37,,0.0,0.0,0.0,0.86,1.3,0.93,1.19,1.93,1.7
2018-07-17,0.21,4.46,2.67,,3.37,0.0,2.5,2.66,0.0,0.4,0.01,2.05,8.73,0.84,0.46,0.52,1.92,0.43,1.05,0.49,0.26,0.68,0.0,0.7,0.67,0.2,,0.0,0.0,0.29,0.84,1.36,0.79,2.05,1.2,1.93
2018-07-18,0.21,4.07,2.97,,3.87,0.0,3.31,1.46,0.04,0.39,0.12,1.51,5.8,0.8,0.48,0.67,1.33,0.5,0.83,0.42,0.7,1.0,0.0,1.47,0.9,0.36,,0.0,0.02,0.39,1.0,1.53,0.88,1.6,1.29,1.63
2018-07-19,0.22,3.85,3.47,,4.47,0.0,4.0,0.8,0.07,0.49,0.0,1.15,10.48,0.51,0.45,0.72,1.69,0.9,1.5,0.46,0.51,0.81,0.0,0.91,0.65,,,0.0,0.09,0.56,1.17,1.32,0.68,1.44,1.07,2.55
2018-07-20,0.19,5.45,3.32,,4.9,0.0,6.14,1.44,0.06,0.8,0.0,2.45,11.79,0.44,0.34,0.71,2.02,0.91,1.57,0.51,0.28,0.52,1.51,0.96,0.72,,,0.0,0.09,0.56,0.78,2.51,1.29,0.53,2.23,2.76
2018-07-21,0.19,5.86,2.85,,5.83,0.0,5.32,2.04,0.65,0.75,0.0,3.08,13.66,1.22,0.43,0.6,2.21,0.85,1.15,0.4,0.28,1.44,0.0,1.27,0.94,,0.0,0.0,0.09,0.45,1.1,2.36,1.27,1.39,2.24,4.64
2018-07-22,0.18,4.88,2.36,,4.36,0.0,4.57,0.85,0.01,0.32,0.0,1.24,9.86,0.14,0.35,0.74,1.76,0.54,1.37,0.23,0.37,0.59,0.0,0.96,0.86,,,0.0,0.09,0.35,0.56,1.2,0.65,1.16,1.39,2.45
2018-07-23,0.24,6.49,2.49,,3.99,0.0,2.51,1.37,0.05,0.47,0.0,1.14,8.55,0.66,0.36,0.24,1.54,0.8,1.59,0.36,0.36,0.71,0.0,0.88,0.62,0.44,,0.0,0.09,0.35,1.47,1.48,0.86,2.0,1.4,2.92
2018-07-24,0.21,6.29,2.64,,4.27,0.0,2.32,1.38,0.0,0.55,0.0,2.23,9.96,0.25,0.85,0.51,1.16,0.66,1.08,0.28,0.11,0.71,0.0,0.79,0.36,0.59,,0.0,0.09,0.35,1.09,1.29,0.82,1.27,1.34,3.51
2018-07-25,0.16,6.23,1.96,,3.74,0.0,0.76,0.26,0.0,0.25,0.0,1.07,10.25,0.17,1.35,0.59,1.54,0.48,1.03,0.25,0.26,0.61,0.0,0.69,,0.49,,0.0,0.12,0.35,0.75,0.61,0.59,1.35,1.11,4.04
2018-07-26,0.16,5.61,2.35,,4.12,0.0,1.48,0.85,0.0,0.61,0.0,1.38,6.41,0.18,0.85,0.57,0.93,0.43,0.89,0.3,0.26,0.53,0.0,0.99,,0.38,,0.0,0.12,0.35,0.5,0.8,0.73,1.03,1.47,2.33
2018-07-27,0.13,6.52,2.3,,4.07,0.0,1.67,0.83,0.0,0.29,0.0,0.93,5.77,0.23,0.72,0.53,1.37,0.39,0.81,0.33,0.13,0.57,0.0,1.22,,0.36,,0.0,0.12,0.35,0.6,1.01,0.96,1.1,1.52,1.97
2018-07-28,0.2,4.71,2.6,,4.09,0.0,1.5,0.77,0.0,0.67,0.0,1.53,4.59,0.15,0.52,0.39,1.84,0.37,0.65,0.29,0.4,0.62,0.0,1.58,,0.42,0.0,0.0,0.12,0.35,2.34,1.03,0.87,1.0,1.34,2.71
2018-07-29,0.16,4.11,2.0,,4.26,0.0,1.02,1.38,0.0,0.71,0.0,1.91,4.78,0.1,0.67,0.44,1.99,0.29,0.58,0.15,0.57,1.2,0.0,0.91,,0.55,,0.0,0.12,0.35,1.45,0.8,0.92,1.9,1.95,1.98
2018-07-30,0.13,8.42,1.88,,4.07,0.0,0.76,0.92,0.0,0.52,0.0,1.18,4.98,0.07,0.66,0.67,2.18,0.35,0.7,0.16,0.8,0.67,0.0,1.7,,0.49,,0.0,0.12,0.35,1.7,0.93,1.37,1.07,1.34,2.55
2018-07-31,0.16,5.04,2.23,,3.51,0.0,1.21,1.45,0.0,0.78,0.0,1.66,5.42,0.07,0.61,0.39,2.19,0.34,0.64,0.24,0.44,0.69,0.0,1.29,,0.55,,0.0,0.1,0.35,1.92,1.13,0.78,1.77,1.57,2.91
2018-08-01,0.12,6.09,1.9,,3.61,0.0,0.55,1.45,0.0,0.91,0.0,1.59,5.72,0.15,0.82,0.44,2.0,0.27,0.45,0.32,0.33,0.73,0.0,1.91,,0.35,,0.0,0.04,0.33,5.73,1.42,0.25,1.96,1.26,5.03
2018-08-02,0.13,3.5,2.57,,3.93,0.0,0.77,1.45,0.0,0.56,0.06,2.02,5.99,0.22,0.69,1.02,1.87,0.25,0.46,0.25,0.27,1.31,0.0,4.02,,0.56,0.0,0.0,0.02,0.25,5.17,1.35,0.23,1.72,1.29,3.95
2018-08-03,0.13,4.36,2.63,,3.84,0.0,0.63,1.45,0.0,0.38,0.13,1.23,6.3,0.21,1.1,0.32,2.08,0.26,0.55,0.11,0.57,1.92,0.0,4.59,,0.87,0.0,0.0,0.09,0.35,7.6,1.74,0.25,1.68,1.22,3.52
2018-08-04,0.12,6.15,2.38,,3.43,0.0,0.5,1.45,0.0,0.47,0.02,0.92,4.54,0.19,0.54,0.27,1.84,0.21,0.34,0.24,0.47,0.96,0.0,1.63,,0.93,,0.0,0.05,0.34,5.48,1.54,0.2,1.39,1.01,4.31
2018-08-05,0.2,4.59,2.74,,3.29,0.0,0.9,1.45,0.0,0.2,0.01,0.75,4.08,0.05,0.47,0.3,1.85,0.25,0.28,0.3,0.17,1.1,0.0,2.05,,0.56,,0.0,0.0,0.35,3.33,1.36,0.15,1.45,0.8,3.44
2018-08-06,0.16,7.43,2.98,,3.53,0.02,1.61,1.45,0.0,0.35,0.05,0.89,5.84,0.58,0.41,0.36,1.76,0.3,0.49,0.47,0.7,0.82,0.0,1.59,0.24,0.64,,0.0,0.0,0.35,3.63,2.01,0.2,1.55,1.07,3.17
2018-08-07,0.11,5.1,3.23,,4.76,0.01,1.3,1.3,0.0,0.59,0.08,2.03,4.42,0.54,0.47,0.42,1.72,0.64,0.91,0.56,0.4,0.64,0.0,1.5,0.18,0.0,,0.0,0.0,0.35,3.86,1.8,0.24,2.41,0.96,4.01
2018-08-08,0.11,5.21,3.11,,4.66,0.01,1.65,1.15,0.0,0.68,1.24,1.95,5.0,0.32,0.76,0.29,1.94,0.52,1.13,0.65,0.6,0.73,0.0,1.28,0.24,0.4,,0.0,0.0,0.35,1.57,1.64,0.24,2.66,0.97,3.68
2018-08-09,0.12,4.69,2.71,,3.85,0.0,1.69,1.15,0.0,0.37,0.36,1.18,5.46,0.25,0.66,0.19,1.99,0.45,0.95,0.42,0.32,1.96,0.0,2.76,0.37,0.8,,0.0,0.0,0.35,1.87,1.49,0.21,2.52,0.93,3.03
