Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati
2020-02-17,63.76,42.21,18.31,38.6,25.15,29.88,25.52,25.93,13.96,45.62,36.58,36.29,52.61,41.62
2020-02-18,75.45,47.44,24.7,42.7,39.35,29.11,21.54,23.02,14.48,50.25,53.2,36.74,63.0,37.94
2020-02-19,43.63,49.57,24.71,44.29,40.48,32.27,19.6,28.43,14.34,,41.44,49.74,69.11,39.9
2020-02-20,50.08,38.42,27.14,55.32,55.78,31.14,21.87,62.28,17.56,,126.98,58.24,55.25,49.28
2020-02-21,38.67,40.89,16.21,39.58,55.98,32.66,22.95,37.34,14.21,,77.15,54.19,43.76,42.11
2020-02-22,52.15,37.76,20.66,32.03,37.41,28.48,15.53,26.27,26.08,,59.73,48.74,47.92,39.74
2020-02-23,39.74,49.19,26.85,35.15,21.28,29.68,15.58,30.42,22.46,,53.28,61.16,55.44,44.47
2020-02-24,44.44,43.59,23.61,33.36,26.32,32.78,22.04,37.23,20.21,,35.73,59.99,42.28,46.68
2020-02-25,46.23,50.22,28.52,35.32,39.24,31.4,14.24,32.57,20.25,32.13,47.29,51.19,51.43,39.9
2020-02-26,37.79,36.49,39.14,38.64,37.33,34.42,11.95,33.78,21.39,30.07,39.42,65.03,54.66,40.48
2020-02-27,52.7,41.29,31.47,36.36,35.12,36.84,9.93,33.45,24.28,27.53,37.68,67.06,51.53,43.97
2020-02-28,50.27,46.4,36.16,41.53,42.81,35.27,18.0,57.46,21.2,29.72,41.91,64.07,46.5,51.47
2020-02-29,52.74,47.04,38.15,37.35,47.24,33.3,21.95,54.76,20.4,30.35,41.57,64.28,52.67,51.81
2020-03-01,41.7,49.93,50.11,39.84,42.76,33.69,19.29,58.03,19.82,29.65,38.66,72.11,50.62,52.32
2020-03-02,34.18,48.39,26.4,36.64,37.2,29.23,23.56,45.68,17.61,29.66,36.73,70.56,47.03,49.09
2020-03-03,39.83,61.01,43.88,32.39,38.34,29.24,21.67,39.54,13.71,30.09,39.38,72.23,35.92,45.68
2020-03-04,45.99,52.01,34.39,41.77,42.33,26.06,23.25,44.57,15.1,32.2,36.18,75.54,29.52,38.71
2020-03-05,38.62,53.06,20.27,36.98,38.37,29.33,33.13,51.61,14.75,30.07,24.88,66.29,31.83,26.21
2020-03-06,45.82,50.82,21.65,33.52,38.6,21.86,37.84,47.23,12.65,27.23,25.01,54.62,27.06,29.66
2020-03-07,64.01,37.49,24.05,35.47,39.7,23.93,21.8,38.14,12.72,29.45,22.13,40.75,24.6,26.65
2020-03-08,65.88,40.31,21.36,34.59,37.03,23.97,19.34,35.2,11.12,30.24,27.41,62.14,30.78,24.62
2020-03-09,67.75,45.57,20.12,34.54,36.14,18.94,24.24,42.54,12.0,32.77,35.74,64.83,37.24,19.25
2020-03-10,16.92,50.57,27.37,47.66,31.35,21.56,25.55,53.14,11.86,34.08,33.77,76.3,39.97,24.48
2020-03-11,16.68,50.73,34.46,42.36,35.62,21.78,22.76,58.4,11.43,30.16,25.22,73.03,40.62,23.99
2020-03-12,44.465,49.83,29.98,34.27,45.8,21.14,19.29,40.31,12.06,35.57,26.93,53.33,44.33,25.1
2020-03-13,72.25,42.26,21.73,37.42,34.83,20.64,12.3,40.26,12.81,36.31,33.49,51.0,50.3,25.04
2020-03-14,39.51,38.8,21.6,29.17,29.84,20.47,10.97,38.98,12.94,32.14,59.46,67.46,47.0,27.22
2020-03-15,33.16,49.32,30.14,37.25,34.5,22.61,12.79,50.33,14.0,32.95,23.66,66.38,43.06,28.67
2020-03-16,53.81,36.51,21.02,38.38,31.11,19.88,16.36,47.56,15.62,33.3,38.87,87.83,45.65,28.25
2020-03-17,67.58,31.85,30.61,40.59,31.53,20.94,23.28,52.03,15.2,31.27,83.65,76.5,41.94,34.5
2020-03-18,81.35,39.28,49.4,41.73,34.27,20.74,27.84,46.04,15.32,30.51,116.25,71.2,41.09,31.44
2020-03-19,44.44,55.4,40.15,43.16,39.61,24.86,24.79,50.39,39.79,30.29,109.15,69.56,45.49,32.35
2020-03-20,45.98,53.12,31.17,48.23,44.36,29.44,18.84,60.03,37.46,31.58,84.25,86.07,45.88,28.78
2020-03-21,36.14,59.91,45.38,43.19,38.06,28.78,19.37,57.23,18.41,26.71,49.0,77.24,42.77,25.43
2020-03-22,33.69,48.99,46.53,47.67,35.96,26.93,22.38,55.11,19.71,31.11,59.7,88.19,45.7,27.87
2020-03-23,49.45,42.02,31.28,46.48,37.21,28.82,29.21,50.47,26.65,31.26,65.57,72.65,40.42,29.73
2020-03-24,47.99,39.76,35.18,38.23,34.65,28.26,19.97,43.6,33.77,29.78,50.14,59.98,42.23,28.52
2020-03-25,38.86,38.24,37.16,32.11,31.82,28.67,21.77,38.79,19.54,28.07,53.59,47.16,38.14,27.74
2020-03-26,39.74,35.05,36.81,30.59,37.84,29.13,20.18,36.85,12.88,32.26,87.5,45.6,42.63,29.32
2020-03-27,34.41,35.6,33.97,27.38,25.53,33.42,20.63,38.52,36.78,25.63,74.43,35.1,53.93,37.28
2020-03-28,34.72,36.29,16.33,25.06,32.18,36.97,15.88,42.37,42.06,22.84,52.83,38.85,49.23,43.19
2020-03-29,40.17,37.19,34.65,35.75,38.54,36.94,11.82,54.46,41.66,22.1,63.34,53.13,36.25,38.57
2020-03-30,31.5,41.31,33.94,40.26,42.16,36.78,15.52,58.39,59.94,22.14,42.59,52.62,35.2,45.51
2020-03-31,36.86,42.69,35.24,40.96,37.28,37.4,18.99,63.43,46.99,22.14,37.94,44.5,40.33,44.17
2020-04-01,36.76,41.52,36.35,35.06,27.68,35.46,22.36,54.79,23.15,22.14,38.22,45.57,36.55,40.76
2020-04-02,38.17,46.12,37.84,39.47,33.27,33.65,23.58,61.46,9.06,22.14,60.21,46.11,38.57,32.28
2020-04-03,46.53,49.16,38.03,46.82,35.36,31.37,23.24,66.52,10.66,22.14,47.47,47.78,46.56,19.3
2020-04-04,58.08,43.88,38.31,41.26,33.08,26.57,22.33,58.64,11.72,22.14,94.05,41.64,44.84,30.65
2020-04-05,53.61,39.66,37.64,44.55,29.91,27.81,21.51,53.97,9.64,22.14,93.32,48.18,37.6,25.31
2020-04-06,49.67,42.79,32.83,44.16,31.38,25.48,21.01,54.3,6.48,22.14,47.29,51.63,30.17,17.23
2020-04-07,48.2,42.61,30.45,42.65,27.77,34.09,20.63,61.31,8.52,22.14,37.51,54.99,34.58,16.26
2020-04-08,49.83,52.65,34.11,45.8,27.87,36.03,18.78,62.85,7.66,22.14,48.77,53.07,51.56,25.67
2020-04-09,62.53,48.84,32.83,48.34,30.0,29.65,24.83,67.87,32.39,22.14,41.2,56.44,46.01,43.68
2020-04-10,42.61,47.67,37.08,40.36,37.27,28.05,31.62,50.44,21.47,22.14,42.21,53.28,39.11,36.65
2020-04-11,39.0,45.02,30.16,49.51,29.1,23.3,31.37,60.63,13.98,22.14,51.66,50.51,35.92,26.1
2020-04-12,42.16,47.0,33.51,50.15,24.84,24.1,39.31,67.11,16.02,22.14,67.58,52.32,39.28,25.74
2020-04-13,47.88,46.22,36.84,41.07,18.6,29.34,36.84,53.63,15.17,22.14,52.75,39.86,43.58,27.51
2020-04-14,43.35,46.63,41.74,40.74,22.11,33.8,46.98,47.71,13.23,22.14,38.96,48.44,40.95,26.57
2020-04-15,44.04,46.04,36.82,38.22,20.48,34.56,31.55,45.18,13.82,23.62,28.91,43.41,36.84,30.13
2020-04-16,54.24,43.3,35.94,41.87,22.13,33.93,31.94,55.51,15.46,36.07,64.06,51.39,36.95,24.22
2020-04-17,37.28,41.22,33.55,53.53,19.8,29.02,37.05,73.94,12.02,42.81,74.26,50.1,40.74,25.98
2020-04-18,39.3,39.05,33.46,49.14,21.16,24.66,31.06,71.23,10.54,43.02,65.22666666666667,45.98,42.84,25.12
2020-04-19,40.56,36.3,37.03,40.53,21.52,24.31,39.95,62.46,10.53,43.02,56.19333333333334,58.19,28.32,23.68
2020-04-20,38.31,32.7,35.57,32.67,19.7,21.8,34.75,37.77,9.46,43.02,47.16000000000001,52.65,29.78,19.01
2020-04-21,38.23,31.78,38.09,48.56,22.41,20.2,23.31,66.92,10.7,43.02,38.12666666666668,58.62,32.43,18.71
2020-04-22,42.22,34.71,36.05,46.94,23.51,23.58,24.64,62.97,12.0,43.02,29.093333333333348,65.96,33.23,19.18
2020-04-23,43.6,38.1,34.28,43.99,24.39,23.42,33.3,55.3,9.79,43.02,20.06,53.95,29.95,21.01
2020-04-24,51.81,34.36,37.53,47.98,33.12,23.95,26.04,63.8,10.233333333333333,43.02,34.41,42.34,30.46,22.75
2020-04-25,41.74,30.95,41.7,54.53,24.99,24.59,23.44,73.49,10.676666666666666,43.02,27.14,48.04,30.76,31.0
2020-04-26,44.44,37.25,34.53,47.16,23.97,25.52,18.78,62.13,11.12,43.02,24.34,42.95,35.45,44.57
2020-04-27,52.46,33.06,37.34,53.43,23.11,26.87,23.31,67.03,20.53,44.12,27.77,49.23,42.41,36.76
2020-04-28,50.2,33.9,38.1,58.96,23.16,23.68,31.79,74.53,30.0,43.57,25.26,59.58,44.55,32.29
2020-04-29,54.81,30.77,45.0,58.57,23.39,29.77,33.08,66.09,20.17,43.57,27.76,64.5,38.97,34.99
2020-04-30,56.97,32.26,42.2,59.55,31.42,32.53,41.62,70.1,30.36,43.57,29.0,51.56,39.23,39.46
2020-05-01,49.97,40.97,50.88,56.81,28.24,27.21,42.44,79.99,28.84,43.57,33.27,43.9,34.11,37.13
2020-05-02,55.72,38.88,46.97,60.45,26.78,30.87,41.29,91.17,38.06,43.57,37.92,40.61,40.83,36.34
2020-05-03,54.35,39.28,45.9,49.04,28.22,30.42,50.51,72.95,22.73,26.82,50.53,51.96,38.72,31.83
2020-05-04,58.72,42.46,41.28,50.56,19.64,32.53,53.72,64.94,16.15,27.11,55.16,49.42,36.06,30.11
2020-05-05,54.8,43.07,42.79,52.12,21.55,32.74,49.78,67.79,13.88,27.1,87.88,52.07,42.54,13.04
2020-05-06,59.96,38.88,47.7,53.95,26.63,31.28,49.34,74.54,13.65,27.11,37.08,56.17,37.83,19.59
2020-05-07,58.31,34.69,43.98,73.11,33.77,26.6,37.71,83.29,18.67,37.82,40.96,53.48,29.32,19.9
2020-05-08,57.81,31.87,48.61,74.28,40.69,29.18,41.96,92.2,10.99,43.77,34.78,59.21,24.44,23.44
2020-05-09,52.49,30.1,42.92,76.32,44.38,31.69,51.9,100.91,11.38,43.73,46.48,50.36,26.44,24.81
2020-05-10,56.28,34.13,46.44,63.71,38.5,26.82,54.37,83.27,24.02,43.77,127.98,54.73,30.16,23.19
2020-05-11,57.55,35.18,40.83,64.6,33.78,27.77,37.65,70.79,11.15,43.77,76.08,58.73,24.78,20.46
2020-05-12,57.89,26.07,45.26,64.1,34.29,24.41,34.92,78.92,20.14,43.77,54.6,52.76,26.32,19.85
2020-05-13,52.31,27.46,43.23,52.2,31.25,25.87,42.33,73.47,14.28,43.77,66.84,57.77,27.01,19.71
2020-05-14,51.86,33.15,48.56,50.22,22.81,25.8,40.85,67.65,14.72,43.77,48.54,67.13,28.47,17.21
2020-05-15,61.79,25.11,43.18,53.08,22.08,27.84,37.98,77.07,17.92,43.77,36.11,76.26,34.35,21.83
2020-05-16,54.31,32.49,38.92,63.12,21.61,30.88,39.88,89.44,19.75,43.77,38.76,88.66,43.58,28.31
2020-05-17,55.52,36.41,39.6,59.79,22.52,31.95,47.84,63.65,17.14,43.77,41.24,69.98,48.44,29.87
2020-05-18,54.41,35.55,43.39,53.55,26.95,35.11,47.68,61.06,18.33,43.77,35.69,75.42,47.64,33.55
2020-05-19,59.05,27.88,48.74,57.05,28.31,33.8,46.38,61.72,24.73,52.91,17.74,67.08,37.95,51.22
2020-05-20,60.12,26.03,46.54,62.34,28.45,29.47,37.91,71.92,37.59,64.78,26.53,87.55,31.41,49.1
2020-05-21,62.4,26.55,57.0,62.56,35.42,32.1,39.83,71.0,33.44,64.78,26.98,68.88,32.17,50.56
2020-05-22,62.39,34.42,60.89,55.45,39.65,28.72,41.0,53.74,30.61,41.89,27.27,43.33,35.45,52.47
2020-05-23,55.64,39.84,46.91,41.87,36.74,35.2,32.27,51.48,37.58,17.0,28.15,46.8,25.23,50.76
2020-05-24,57.16,27.7,49.94,53.31,33.04,43.37,31.5,55.27,27.09,17.0,29.05,48.84,32.04,48.0
2020-05-25,57.53,33.26,49.76,54.74,31.37,38.23,28.41,55.55,24.62,17.0,26.12,47.5,21.75,40.43
2020-05-26,50.52,34.72,41.21,38.73,38.78,37.5,30.7,34.74,23.61,17.0,33.28,43.71,25.07,48.22
2020-05-27,54.58,26.83,39.81,66.77,37.29,40.38,32.5,69.11,28.8,17.0,61.05,48.85,27.19,24.36
2020-05-28,55.49,27.7,38.64,55.92,36.68,32.09,47.9,73.51,23.8,17.0,28.13,61.95,27.9,13.71
2020-05-29,44.9,25.16,57.6,47.48,36.09,30.78,40.16,70.04,24.1,17.0,61.56,82.35,24.31,17.45
2020-05-30,47.74,24.01,62.0,50.29,29.22,32.56,51.12,62.58,14.82,17.0,24.54,70.86,26.96,21.62
2020-05-31,53.06,25.66,47.36,42.29,26.35,25.41,55.78,64.29,17.49,17.0,34.43,65.28,34.17,21.51
2020-06-01,66.9,20.96,49.45,50.57,38.02,30.2,50.42,72.06,21.15,22.8,44.51,74.05,23.69,14.81
2020-06-02,34.26,17.46,53.61,50.06,40.95,29.86,34.91,64.49,19.68,28.48,142.2,75.03,16.83,18.39
2020-06-03,73.66,19.62,59.22,52.16,37.94,18.84,38.16,64.22,23.82,36.15,72.29,69.32,14.84,19.36
2020-06-04,56.78,17.73,60.66,39.14,39.31,21.39,26.23,52.81,25.56,33.88,29.56,63.54,8.66,18.72
2020-06-05,4.08,18.92,55.1,44.83,37.11,20.05,29.06,57.47,21.94,40.04,29.4,72.53,9.92,30.3
2020-06-06,40.28,18.22,52.89,51.46,30.8,17.59,21.9,64.64,28.86,39.85,34.49,71.75,23.05,35.22
2020-06-07,36.32,14.91,56.57,45.4,36.71,17.98,20.13,64.41,31.71,40.04,31.95,61.08,27.2,38.36
2020-06-08,30.16,16.9,46.75,51.77,34.27,16.57,24.1,64.5,36.65,39.64,33.81,54.43,24.13,38.42
2020-06-09,39.69,16.73,55.54,49.14,42.58,20.04,29.75,74.49,33.86,37.4275,32.89,57.35,20.87,40.05
2020-06-10,44.32,15.65,41.46,40.8,51.12,17.59,40.94,65.41,35.06,35.215,27.03,51.3,19.07,40.65
2020-06-11,37.38,12.9,46.53,40.63,44.3,13.48,31.17,67.71,26.59,33.002500000000005,19.01,54.61,16.1,42.45
2020-06-12,45.05,15.56,52.79,43.37,42.83,15.47,25.75,93.6,17.35,30.79,17.76,70.47,12.38,34.37
2020-06-13,30.53,15.52,51.41,34.95,47.41,16.2,22.01,91.81,27.24,32.52,15.4,78.89,17.69,35.22
2020-06-14,35.29,13.54,52.51,38.86,45.48,17.74,20.51,93.14,29.44,32.52,15.44,72.98,23.68,39.34
2020-06-15,33.59,16.22,51.3,48.39,48.03,15.24,18.5,94.84,28.63,32.52,15.91,71.61,21.01,33.82
2020-06-16,38.44,16.51,56.23,51.4,51.25,13.05,22.24,81.32,21.69,31.49,16.96,76.8,17.99,31.19
2020-06-17,18.2,13.01,53.18,48.72,46.7,14.37,16.42,79.58,26.09,16.56,20.05,74.1,15.06,29.47
2020-06-18,75.83,12.63,73.43,47.98,51.53,13.99,13.52,69.32,27.65,16.48,24.53,53.48,19.28,31.9
2020-06-19,40.03,12.34,52.41,40.95,48.21,12.04,15.81,62.43,27.34,16.48,29.79,56.55,20.45,31.37
2020-06-20,46.04,14.16,61.97,36.24,54.11,13.86,23.19,55.44,41.97,16.48,20.86,59.19,20.2,41.25
2020-06-21,57.31,13.37,59.9,33.92,49.52,14.47,16.65,66.63,38.27,16.48,17.26,45.49,20.74,34.95
2020-06-22,45.85,13.04,71.42,42.76,49.16,15.94,20.83,79.1,34.85,16.48,61.83,53.53,23.96,30.15
2020-06-23,64.75,17.72,69.77,28.64,47.86,16.49,25.08,54.24,43.27,16.48,83.05,64.22,26.45,39.82
2020-06-24,43.31,18.26,70.18,24.77,47.33,20.81,28.08,49.35,35.12,16.48,24.42,46.24,23.23,38.01
2020-06-25,40.54,19.58,69.8,25.92,42.23,23.48,14.75,45.86,29.38,16.48,25.86,45.26,27.5,39.32
2020-06-26,44.47,19.53,66.85,24.82,46.84,24.41,19.42,32.75,19.9,16.48,111.93,39.55,30.8,25.96
2020-06-27,68.05,15.69,68.51,18.88,56.36,24.22,23.39,19.54,23.3,16.48,87.92,39.12,29.89,33.76
2020-06-28,26.34,17.59,77.45,18.05,56.4,22.25,17.37,17.28,30.14,16.48,69.95,34.4,27.73,37.34
2020-06-29,34.99,16.99,62.57,26.61,43.61,19.98,17.5,36.5,30.96,16.48,57.76,39.21,25.61,43.29
2020-06-30,41.64,16.08,68.75,37.29,41.17,17.4,21.7,58.07,28.3,16.48,30.12,50.71,26.0,45.32
2020-07-01,9.69,15.4,48.37,29.73,36.07,13.2,25.76,44.14,17.05,16.48,18.23,53.68,22.1,29.15
