Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2020-05-30,10.53,17.45,15.08,14.11,10.25,22.16,15.62,18.18,10.01,27.93,31.03,16.52,14.94,4.87
2020-05-31,10.31,10.32,12.57,13.15,10.77,19.4,19.32,13.99,13.2,14.92,37.92,17.65,8.54,4.05
2020-06-01,13.07,9.4,17.89,17.6,12.7,28.31,21.23,11.71,13.33,12.15,34.58,18.78,13.12,6.22
2020-06-02,22.26,10.18,16.95,19.94,16.23,30.17,16.75,23.73,11.86,12.6,34.76,21.25,18.25,6.52
2020-06-03,21.25,10.9,16.64,21.64,20.08,23.44,14.0,27.13,11.72,20.59,29.09,20.31,12.28,6.6
2020-06-04,21.51,13.01,15.78,29.57,15.36,29.74,13.16,54.39,13.04,22.18,28.88,21.74,17.32,7.33
2020-06-05,19.08,18.98,19.15,20.45,14.22,33.24,15.07,35.29,11.6,24.69,34.62,19.71,18.52,5.99
2020-06-06,22.28,16.43,18.93,16.37,14.95,27.32,14.47,45.29,11.05,22.56,30.45,24.7,10.6,4.83
2020-06-07,20.48,12.94,20.39,17.92,13.44,28.76,13.89,46.35,10.95,20.66,30.36,19.36,7.37,4.87
2020-06-08,17.52,15.43,21.97,21.44,15.53,27.72,14.29,42.41,11.93,27.26,27.74,24.27,15.09,6.72
2020-06-09,16.39,16.43,21.03,28.36,17.66,26.88,13.92,50.18,14.29,30.35,25.93,21.12,9.2,6.61
2020-06-10,14.59,17.72,15.9,35.09,13.81,27.17,16.09,43.94,16.17,27.38,25.98,21.88,14.88,15.51
2020-06-11,17.05,16.75,18.3,30.0,13.79,26.64,17.06,34.96,13.95,35.79,25.22,19.56,23.87,9.6
2020-06-12,14.85,15.48,20.6,29.74,10.62,31.51,15.04,48.94,13.74,35.52,24.32,20.83,23.12,6.69
2020-06-13,16.62,16.68,21.63,22.93,10.55,34.3,13.7,35.51,13.73,22.6,24.6,21.62,16.28,5.7
2020-06-14,15.77,14.6,22.91,22.01,10.09,31.24,14.15,12.47,10.81,20.43,23.81,19.03,11.95,5.6
2020-06-15,18.56,15.5,18.82,21.79,11.5,31.75,14.57,19.3,10.42,22.97,24.78,20.81,17.64,6.62
2020-06-16,17.23,15.94,22.1,19.98,9.23,30.5,12.66,23.62,11.58,26.81,26.67,18.22,19.7,12.86
2020-06-17,13.18,17.22,24.29,14.73,12.46,29.79,13.65,25.83,9.57,24.23,42.08,16.06,19.56,11.66
2020-06-18,20.97,16.54,27.99,15.69,9.9,36.41,13.77,27.81,9.43,26.79,30.65,21.0,17.99,9.54
2020-06-19,22.86,15.89,23.72,15.57,9.18,32.26,15.44,24.26,10.02,26.1,27.07,16.93,14.82,9.89
2020-06-20,10.1,14.97,22.61,17.92,9.3,23.03,14.55,28.38,10.59,22.46,77.94,15.75,17.46,6.27
2020-06-21,8.23,14.83,21.18,19.89,9.59,21.69,15.65,25.68,10.83,25.78,51.61,16.33,12.11,6.81
2020-06-22,11.49,17.28,18.09,17.46,9.31,26.17,15.23,33.47,10.23,27.06,32.27,18.65,15.98,8.1
2020-06-23,12.2,17.11,23.05,15.33,12.35,32.78,16.53,36.15,10.49,19.92,25.83,17.77,19.22,6.55
2020-06-24,21.72,16.98,16.05,15.72,19.87,34.0,17.75,33.97,9.61,13.12,23.17,17.57,16.73,7.15
2020-06-25,18.21,19.1,20.56,21.17,22.33,32.92,17.73,28.9,8.61,13.09,25.96,20.25,17.71,6.03
2020-06-26,20.8,15.57,13.96,21.75,17.02,33.63,14.59,24.65,8.52,17.19,31.94,21.85,14.67,5.37
2020-06-27,19.86,13.07,19.59,22.47,17.78,36.07,15.39,22.28,7.24,19.54,35.75,18.14,12.46,4.72
2020-06-28,16.4,10.58,16.39,23.86,17.6,34.78,14.89,36.76,8.97,16.53,27.47,17.2,9.57,5.59
2020-06-29,18.92,12.94,16.74,21.94,18.87,34.42,17.09,47.69,9.65,18.33,34.03,19.5,12.88,6.43
2020-06-30,33.41,15.0,20.29,15.44,11.95,33.25,14.59,52.04,12.08,18.8,30.6,16.94,12.41,7.1
2020-07-01,20.17,14.83,16.44,16.81,6.73,33.21,16.13,57.72,12.37,14.05,30.2,14.16,2.58,6.4
