Date,AP001,AP005,DL002,DL008,DL013,DL014,DL019,DL028,DL031,DL034,KA009,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,TN003,UP016,DL003,DL009,DL015,DL016,DL026,DL027,DL032,DL035,DL037,DL038
2019-11-12,10.74,21.37,74.72,14.54,82.73,31.34,32.71,60.18,24.81,47.93,22.34,4.71,12.92,21.91,21.02,69.59,17.32,10.24,11.0,1.42,12.95,,11.77,54.76,19.31,50.86,42.25,37.52,4.56,48.58,59.03,45.01,57.3
2019-11-13,10.82,10.84,70.27,11.77,89.06,32.38,35.95,74.11,33.01,53.19,21.62,4.29,13.0,25.61,22.39,113.0,15.47,10.71,10.71,1.1,12.42,,11.76,54.75,20.24,49.38,41.89,40.39,34.43,53.59,64.96,48.2,60.32
2019-11-14,10.46,42.86,83.87,10.6,122.42,36.93,41.09,86.19,41.39,55.19,21.86,3.38,12.99,26.78,19.79,92.98,18.8,12.14,11.8,0.83,13.84,,24.54,63.33,20.96,44.13,36.71,49.67,75.92,51.01,68.64,53.53,65.99
2019-11-15,10.84,30.83,103.89,19.85,112.09,24.99,41.06,87.61,39.65,34.17,24.75,3.43,12.98,22.59,27.11,33.03,18.66,11.9,11.48,0.78,13.8,,39.62,52.12,21.02,45.96,43.44,48.36,71.37,42.15,66.37,53.38,68.52
2019-11-16,11.54,10.14,75.13,36.58,82.85,14.82,26.95,61.41,18.81,23.62,23.96,2.77,13.0,28.7,21.29,10.76,18.61,11.66,12.5,0.74,13.53,,36.21,39.95,13.17,35.47,50.86,34.87,52.36,10.52,46.54,40.77,49.51
2019-11-17,11.38,10.57,57.99,35.98,70.72,12.67,20.27,51.46,11.09,18.7,21.4,2.85,12.99,24.5,16.19,14.26,18.06,12.465,13.26,0.78,12.85,,26.29,27.66,9.41,42.79,40.51,29.88,38.92,10.51,38.43,30.79,42.21
2019-11-18,10.74,11.51,60.62,30.33,82.02,10.68,22.67,44.64,5.55,29.13,22.63,2.67,13.01,24.68,32.91,21.22,17.58,13.27,18.59,0.55,14.48,,26.39,28.12,10.06,42.46,38.17,28.11,40.86,13.95,40.58,29.05,45.74
2019-11-19,12.77,13.57,68.54,24.91,109.27,13.43,19.46,43.81,5.26,36.39,23.18,5.04,13.0,50.52,67.44,57.13,20.52,15.46,15.51,0.61,16.96,,26.34,28.83,11.03,44.55,37.33,28.06,40.64,36.04,44.26,31.07,43.8
2019-11-20,13.44,12.15,72.32,18.2,228.91,18.98,21.46,59.41,6.68,49.71,23.18,12.84,13.0,33.3,60.97,61.56,24.09,14.49,12.93,0.83,10.51,,26.4,35.01,12.59,46.09,38.77,31.99,42.35,27.12,53.98,32.86,43.38
2019-11-21,11.1,9.97,79.99,26.62,167.33,25.72,25.09,76.77,23.38,79.38,26.45,11.54,12.99,20.12,57.4,51.46,17.5,12.93,11.45,0.94,10.26,,26.36,41.02,16.35,44.63,42.76,39.37,50.61,44.07,50.7,32.91,40.98
2019-11-22,9.58,10.77,68.92,24.66,110.86,16.75,23.35,74.55,16.81,67.99,22.6,11.82,13.0,29.02,54.85,56.76,20.42,12.38,11.16,1.05,10.29,,26.31,42.04,17.36,41.08,49.15,39.3,51.84,10.75,55.97,35.33,41.41
2019-11-23,11.13,11.77,67.25,32.96,68.35,13.08,20.97,47.68,13.45,36.84,21.77,11.04,13.0,43.83,55.06,66.17,20.55,13.29,11.1,0.8,13.99,,26.35,33.06,13.99,44.16,45.6,33.0,47.12,16.32,45.68,33.25,39.96
2019-11-24,11.83,12.55,70.1,37.24,59.71,11.24,22.16,43.31,14.63,21.72,20.09,11.36,13.01,37.68,52.64,52.74,24.2,13.08,12.65,0.59,15.24,,24.44,29.7,12.46,78.26,41.25,30.65,43.97,31.21,41.39,30.62,38.62
2019-11-25,13.62,13.87,67.11,29.03,69.4,14.96,20.62,60.2,18.57,32.65,20.74,10.05,13.0,21.39,48.2,60.12,25.47,14.06,12.41,0.69,12.66,,20.29,30.0,14.29,73.04,40.07,31.01,43.77,30.15,43.72,28.11,37.43
2019-11-26,13.29,11.64,66.92,29.77,68.28,16.46,20.11,69.3,21.78,39.32,20.26,11.06,13.08,23.46,50.88,81.08,22.99,12.51,11.83,0.97,0.1,48.01,20.32,32.83,14.64,79.98,40.61,35.41,47.22,33.69,44.86,30.17,38.87
2019-11-27,11.88,10.91,67.63,34.76,57.74,13.02,19.11,57.54,16.45,21.61,23.88,11.69,13.0,16.45,59.62,71.31,19.96,11.15,10.88,3.74,0.11,51.05,20.42,29.5,11.5,77.05,36.76,29.15,44.45,37.06,42.33,29.8,39.86
2019-11-28,10.05,8.41,58.05,32.36,36.76,10.9,17.71,50.1,8.56,17.8,24.81,10.36,13.04,24.0,68.86,63.04,23.95,13.49,10.6,6.77,8.3,,20.42,25.65,9.65,79.34,33.97,24.96,42.23,37.37,40.3,28.03,35.8
2019-11-29,9.11,9.67,55.24,29.36,53.27,12.45,18.21,54.98,14.06,23.63,21.85,10.26,9.12,28.16,53.58,65.91,22.13,16.97,10.53,12.87,16.36,,21.75,26.08,11.5,79.39,32.25,24.63,41.6,28.53,37.54,25.7,38.62
2019-11-30,11.27,10.27,67.35,30.7,67.33,11.55,23.14,56.89,19.95,25.03,20.92,7.95,5.02,27.6,53.09,66.06,21.83,26.3,10.41,3.17,15.76,,30.11,36.64,12.85,74.94,37.08,28.83,46.72,24.4,47.22,30.84,50.3
2019-12-01,15.72,10.36,73.15,30.45,60.86,12.65,23.2,55.53,17.76,23.61,20.69,8.1,4.93,32.16,48.28,61.36,21.2,23.64,11.3,3.57,14.97,,30.13,32.73,11.66,83.65,34.24,25.8,40.46,22.54,47.4,29.14,40.13
2019-12-02,14.4,10.17,73.73,23.38,60.09,13.97,20.81,61.6,19.56,32.14,21.79,8.71,5.01,38.25,38.45,62.39,19.27,20.53,9.66,4.22,14.04,,30.12,33.76,11.88,80.08,33.74,24.75,41.11,20.495,48.61,33.61,37.91
2019-12-03,17.28,9.85,79.97,22.26,67.18,14.6,14.62,61.68,19.8,29.36,21.82,7.4,5.1,57.82,36.16,90.97,18.34,18.27,9.98,3.9,10.55,,30.12,34.49,14.33,74.79,34.95,12.9,42.72,18.45,50.48,42.39,40.58
2019-12-04,20.71,9.51,85.01,30.22,82.09,17.79,24.35,71.44,21.67,48.98,20.64,8.48,5.34,54.11,38.35,133.84,21.51,18.8,12.02,5.5,13.02,,30.11,39.97,16.89,80.06,36.41,14.69,44.08,35.29,57.02,45.46,45.29
2019-12-05,18.82,10.06,107.27,21.62,79.46,25.04,33.31,95.02,30.01,61.18,19.99,9.35,5.53,24.92,43.89,68.54,21.23,17.97,14.75,5.92,16.96,,30.11,67.11,24.9,82.13,48.28,18.21,56.79,18.49,61.74,59.67,71.4
2019-12-06,16.04,9.36,107.87,20.62,30.6,17.52,35.71,89.36,32.56,47.6,19.67,10.18,5.25,44.42,44.58,72.06,20.51,17.96,12.42,4.99,17.85,,30.11,67.34,23.76,78.76,51.1,18.23,62.2,109.81,62.69,78.985,76.34
2019-12-07,12.59,7.63,109.03,21.25,40.76,21.79,34.12,82.08,32.53,45.75,20.47,10.57,5.19,35.04,43.53,67.8,20.95,17.6,11.76,5.35,15.96,,30.11,58.84,21.41,78.47,49.83,24.79,60.9,126.05,63.34,98.3,67.12
2019-12-08,11.52,6.3,101.2,24.41,58.45,24.38,32.1,91.13,29.19,64.29,20.17,9.93,5.63,40.67,35.86,74.36,21.4,19.32,10.67,5.72,16.68,,30.12,59.36,22.83,78.62,44.02,42.89,56.44,158.57,63.55,117.615,67.14
2019-12-09,10.42,6.12,92.8,26.73,40.39,20.68,29.63,92.94,22.84,58.06,20.25,9.65,6.76,33.69,32.17,99.81,21.39,18.98,10.21,14.36,17.0,,30.99,52.99,19.75,79.8,41.9,38.38,53.12,161.39,60.77,136.93,54.52
2019-12-10,14.14,7.15,98.97,9.7,49.0,23.74,32.45,80.81,20.09,55.11,19.4,11.18,6.05,51.0,42.79,116.85,20.26,18.66,10.85,6.22,16.37,,33.57,54.44,17.67,89.56,43.19,41.97,52.56,147.68,65.83,177.54,55.75
2019-12-11,13.61,7.63,99.78,16.46,74.09,30.96,28.91,91.42,27.3,61.4,20.95,11.78,5.63,37.18,41.61,121.14,20.69,17.55,10.3,6.18,16.28,,22.01,64.43,16.62,91.67,47.85,44.82,51.47,257.4,74.08,170.43,60.24
2019-12-12,13.46,8.86,113.27,23.22,55.52,19.81,35.67,58.68,33.1,34.46,19.39,11.67,5.95,18.68,31.1,55.15,19.67,18.18,9.56,6.07,16.68,,5.25,61.84,16.24,97.13,58.27,44.43,55.91,365.68,77.88,186.87,57.25
2019-12-13,16.42,10.64,132.96,42.23,20.8,11.74,30.46,39.9,23.76,17.69,19.58,11.86,6.11,27.16,20.93,44.75,17.43,18.56,8.72,7.15,17.56,88.72,1.46,30.65,15.22,89.97,44.35,38.78,50.13,247.59,51.67,124.65,53.73
2019-12-14,14.38,13.26,135.7,36.26,23.42,11.92,25.29,36.46,19.02,25.37,19.64,9.53,6.29,23.77,8.57,45.19,18.98,21.05,9.07,5.66,18.99,88.83,1.39,29.9,11.27,68.25,34.94,33.59,29.57,149.42,40.46,96.34,43.73
2019-12-15,13.85,13.29,121.27,35.82,26.63,10.73,25.81,32.42,20.42,22.33,18.76,10.09,5.37,26.47,15.82,40.86,18.44,20.3,9.27,5.42,17.39,96.87,1.35,31.74,11.35,64.14,47.25,36.55,18.33,105.98,42.22,99.09,40.9
2019-12-16,14.81,14.5,106.84,36.67,18.51,8.85,23.63,28.36,20.96,17.76,19.87,10.36,5.8,24.88,24.56,41.91,19.56,21.04,9.21,4.38,16.75,64.95,1.11,31.57,11.66,61.78,31.9,35.12,17.87,103.97,42.25,106.38,35.54
2019-12-17,19.74,15.92,125.16,35.49,19.77,9.73,20.24,30.29,28.74,19.35,19.42,12.02,6.2,29.87,25.44,59.3,22.66,22.95,12.14,3.2,17.53,82.67,1.14,43.01,17.32,62.92,54.09,41.73,18.99,59.26,53.89,149.97,47.54
2019-12-18,19.94,14.8,129.8,30.16,31.0,10.52,38.56,33.07,28.72,26.68,20.0,11.91,6.77,37.34,30.73,90.63,22.36,23.1,17.98,4.84,18.4,85.3,1.11,46.6,19.84,66.06,54.12,48.02,18.0,71.53,62.4,172.63,55.3
2019-12-19,23.06,13.42,122.19,17.77,47.48,13.99,43.98,36.08,20.97,29.73,20.27,12.28,5.65,31.51,32.44,76.81,23.61,22.6,13.73,3.86,19.43,77.13,1.18,54.4,25.68,63.87,55.35,50.9,16.42,95.25,78.86,171.8,65.75
2019-12-20,20.43,12.62,127.82,24.41,63.82,12.66,53.08,54.725,27.78,27.32,20.61,12.42,5.61,35.98,33.11,102.7,22.31,22.12,12.78,2.41,18.65,79.54,1.41,53.49,21.35,65.63,59.57,61.68,12.95,88.6,81.38,178.37,62.13
2019-12-21,19.48,13.95,127.17,32.47,50.27,12.13,53.19,73.37,44.17,25.87,19.5,11.7,5.98,32.95,37.97,77.13,22.33,22.96,14.78,1.94,23.98,94.85,1.41,57.2,22.27,71.72,68.53,61.16,10.79,85.16,85.5,174.7,64.71
2019-12-22,18.4,11.59,120.05,33.02,30.15,9.96,49.04,72.96,26.94,20.76,18.38,12.0,5.7,26.71,39.5,39.62,22.72,22.26,12.92,2.88,30.23,82.79,1.07,51.3,22.31,74.37,67.33,60.02,9.66,84.63,75.65,196.61,59.91
2019-12-23,17.61,12.24,94.13,35.87,30.86,12.0,43.25,63.82,37.4,21.36,19.18,12.09,5.93,42.71,31.9,54.8,21.97,19.8,12.63,3.45,24.27,101.7,1.27,41.47,18.37,74.56,52.59,49.2,8.88,80.02,66.25,170.36,48.92
2019-12-24,16.52,20.96,118.1,21.42,46.11,13.24,45.31,68.54,37.75,27.34,19.59,12.66,5.18,18.88,14.98,43.64,20.7,19.55,11.73,3.76,17.64,75.88,7.9,42.61,18.05,79.16,50.33,53.2,7.93,86.42,71.71,158.27,44.95
2019-12-25,14.6,9.64,129.5,37.56,28.21,8.86,36.82,58.59,34.64,22.04,20.39,13.11,5.3,39.67,15.57,55.87,21.08,20.22,11.89,3.86,17.07,78.3,15.24,35.48,15.47,74.79,46.99,47.3,7.55,68.64,58.89,140.57,24.76
2019-12-26,13.24,9.98,134.02,66.23,30.53,8.58,42.35,62.1,35.81,20.69,21.16,11.92,4.87,54.69,19.53,77.9,19.64,20.19,10.84,3.75,15.26,100.77,12.86,64.92,19.92,78.05,51.56,50.74,7.14,74.68,68.47,167.77,9.8
2019-12-27,13.75,9.56,124.01,55.85,34.57,9.38,42.3,62.79,32.51,24.27,21.35,10.92,5.17,48.64,18.67,88.54,,22.43,12.66,2.36,15.18,156.91,13.63,58.43,19.78,82.54,48.66,57.52,6.92,83.63,65.3,146.39,32.92
2019-12-28,15.74,9.72,121.82,22.38,40.73,12.46,41.43,67.3,19.56,38.3,19.68,14.12,5.07,39.18,17.0,96.62,,18.63,13.83,1.65,15.68,109.0,32.89,55.18,19.46,76.29,50.21,61.0,6.28,73.73,57.07,90.08,68.34
2019-12-29,16.66,6.78,123.75,29.61,35.82,11.09,46.28,67.65,5.62,30.79,18.68,9.93,5.15,31.87,15.68,94.26,,19.18,11.68,0.73,15.78,70.67,32.73,54.69,21.08,82.09,49.98,64.64,6.53,66.84,53.42,46.89,71.29
2019-12-30,14.39,11.14,74.16,16.58,46.66,13.83,47.74,68.0,56.44,36.03,18.9,9.58,4.97,31.11,14.87,69.71,,22.85,11.74,1.94,17.11,56.24,32.46,55.25,17.88,77.51,49.6,53.18,21.17,69.62,60.92,41.62,75.52
2019-12-31,14.44,11.69,54.54,27.7,47.71,13.18,39.35,49.6,20.34,32.65,19.62,10.18,5.04,24.79,16.81,47.33,19.72,22.85,11.29,3.74,16.57,67.42,33.48,49.1,23.08,75.85,48.3,43.12,97.52,71.89,56.52,43.9,66.26
2020-01-01,14.99,11.66,58.89,19.5,84.65,26.84,43.72,64.11,22.43,75.83,19.32,12.88,5.1,19.3,22.28,39.4,18.68,20.25,10.76,4.28,15.01,66.62,34.45,49.94,33.38,84.23,51.93,56.88,112.98,73.85,58.42,44.89,73.39
2020-01-02,14.75,11.38,51.92,18.01,113.22,35.58,45.59,48.77,17.24,81.09,20.43,13.5,8.93,16.41,22.88,39.18,18.38,19.87,10.3,4.3,13.53,61.16,32.23,52.58,35.08,93.61,54.74,55.93,117.6,82.15,56.83,50.27,75.91
2020-01-03,14.43,11.95,56.13,24.02,64.52,20.32,44.48,44.25,13.3,68.94,20.33,14.34,11.99,26.12,23.87,48.14,19.19,19.92,10.24,3.91,12.62,63.01,31.45,47.77,27.91,98.17,50.71,53.82,104.51,77.97,55.93,46.09,72.91
2020-01-04,14.34,10.54,56.93,37.61,77.31,18.89,41.31333333333333,45.37,18.95,47.72,21.45,13.76,11.99,28.6,21.26,74.3,20.18,20.58,12.55,0.93,13.56,71.42,31.48,47.62,24.4,89.94,39.33,48.43,98.71,78.01,52.85,51.92,72.57
2020-01-05,20.69,10.5,45.49,20.92,34.92,10.15,38.14666666666667,38.3,23.72,30.1,20.55,13.76,12.16,37.6,22.58,88.14,18.92,19.39,14.84,0.76,13.78,37.92,31.03,41.83,18.89,79.46,36.49,43.26,105.27,76.01,48.2,48.4,56.76
2020-01-06,21.22,12.39,45.33,20.94,44.36,11.24,34.98,38.46,22.64,36.05,20.01,13.68,11.87,27.95,23.0,89.79,15.85,19.94,11.03,2.29,13.67,49.76,31.18,42.04,16.17,81.7,50.23,41.8,84.41,68.14,53.53,45.38,53.13
2020-01-07,20.46,13.21,37.25,19.97,32.16,13.29,30.39,39.56,25.77,24.74,20.18,11.43,11.99,17.12,21.26,49.76,17.68,20.3,10.14,2.78,14.98,58.45,29.93,37.97,16.93,86.32,53.86,42.71,76.59,58.38,54.56,36.27,54.09
2020-01-08,16.98,12.71,32.09,23.22,30.62,11.36,33.02,41.22,29.56,23.8,19.7,10.52,12.01,28.99,,33.11,16.79,16.95,9.24,3.96,12.96,65.72,40.88,38.44,18.84,92.94,61.88,45.94,80.15,46.5,62.92,31.77,54.59
2020-01-09,15.63,13.77,19.28,21.61,20.1,8.42,26.83,32.69,15.83,19.91,20.32,10.42,11.94,23.2,,32.05,32.02,17.5,10.41,3.13,12.28,42.74,40.71,28.45,14.78,97.14,42.21,31.26,56.95,46.0,58.79,23.01,43.47
2020-01-10,17.07,10.79,16.71,19.3,30.51,19.52,25.7,31.62,15.22,26.65,19.0,10.2,12.02,25.03,,43.96,27.05,18.9,12.93,0.62,13.54,42.96,40.46,27.94,15.77,98.99,44.76,36.31,62.29,45.47,56.9,21.49,40.99
2020-01-11,18.55,12.88,21.37,19.38,39.56,38.68,25.69,31.12,16.16,34.78,17.77,10.54,11.99,36.3,,87.74,20.1,20.19,13.12,0.31,14.26,41.9,40.51,33.78,18.18,100.82,49.68,39.33,72.73,46.08,55.38,24.02,42.82
2020-01-12,18.62,11.44,46.79,21.9,60.97,55.6,35.76,37.96,17.96,51.71,18.09,11.28,12.1,55.68,,90.8,18.22,23.79,13.91,,14.92,44.23,42.74,50.22,20.85,92.79,58.29,49.7,92.28,48.95,58.55,26.81,49.32
2020-01-13,20.95,14.55,68.81,23.49,57.82,59.15,34.19,39.9,13.23,44.34,20.04,13.4,12.06,32.51,,61.84,19.85,24.41,11.26,,16.3,43.36,41.06,61.81,22.5,98.62,70.02,58.81,109.46,49.35,58.09,35.35,51.03
2020-01-14,19.57,22.01,62.31,23.82,27.22,28.98,43.17,33.95,14.59,22.01,19.57,12.97,11.99,21.77,,36.38,31.32,29.41,13.31,,19.87,41.69,40.18,47.39,24.2,103.59,51.72,47.24,89.3,42.29,58.14,55.9,46.88
2020-01-15,19.03,11.56,50.95,20.48,28.5,30.93,28.94,30.95,19.07,26.05,17.6,13.8,12.02,16.83,,35.77,25.44,26.66,12.75,,18.82,43.85,40.33,41.18,22.73,92.4,40.42,40.88,72.34,40.84,57.43,46.48,43.89
2020-01-16,21.41,11.9,48.58,21.07,31.31,32.43,33.82,33.5,21.53,25.56,18.29,13.92,12.0,21.94,21.9,43.84,20.49,22.64,11.68,,18.54,44.13,34.82,43.39,24.03,89.62,47.87,42.12,71.42,42.04,58.38,43.43,44.87
2020-01-17,15.1,10.51,39.44,21.52,28.01,30.42,30.63,33.17,17.56,23.5,19.0,14.39,12.06,30.93,22.94,77.48,17.94,21.19,10.93,3.61,17.36,44.04,19.96,38.56,21.14,74.92,36.83,33.91,63.2,36.18,60.38,38.47,42.6
2020-01-18,12.88,10.84,40.59,20.34,27.33,34.92,29.63,32.62,16.99,28.45,18.07,17.61,12.01,30.32,23.42,54.83,18.97,22.47,11.38,1.46,16.64,45.99,19.93,38.04,23.61,60.88,40.17,38.67,66.13,35.02,57.89,44.11,37.53
2020-01-19,13.99,9.84,44.42,19.51,23.46,23.65,27.06,30.84,19.01,20.16,18.02,17.17,11.94,29.47,22.5,50.8,18.57,21.62,11.09,1.02,15.44,43.28,19.94,36.89,23.35,56.37,42.3,38.68,64.98,38.21,55.85,49.79,37.72
2020-01-20,14.42,9.71,44.05,19.14,32.01,28.91,37.07,31.16,17.8,25.78,19.78,15.22,11.96,30.47,22.54,83.62,21.48,22.93,12.15,0.57,15.06,37.39,20.06,38.36,19.75,54.84,42.55,38.17,65.35,38.51,55.96,49.04,37.49
2020-01-21,16.82,9.29,67.84,20.55,61.15,48.51,37.76,36.94,21.09,33.74,18.02,12.71,12.0,14.3,21.06,52.65,20.17,29.59,11.52,0.55,14.39,39.68,14.85,48.12,22.13,55.94,50.26,46.37,75.06,47.16,60.49,59.65,42.09
2020-01-22,17.54,11.91,35.91,19.81,63.75,42.89,23.7,35.96,17.2,36.02,17.97,12.35,11.92,23.09,22.25,39.24,21.46,32.36,12.09,0.95,15.56,41.43,5.77,44.87,24.12,51.54,48.11,45.64,81.69,63.77,57.52,52.5,47.55
2020-01-23,18.24,11.62,26.43,21.51,33.9,25.4,20.71,25.92,7.75,19.26,17.85,11.63,11.99,24.04,22.4,42.87,21.78,26.34,12.57,0.44,15.79,43.37,5.77,32.12,17.06,41.25,32.03,34.11,53.27,90.54,46.25,39.12,42.36
2020-01-24,18.05,12.04,11.67,28.87,37.35,28.12,19.41,24.72,8.09,23.29,19.02,11.88,12.01,25.07,24.62,46.2,25.13,24.76,13.55,0.4275,16.06,39.57,5.95,32.82,16.44,49.48,30.63,31.71,49.2,73.51,51.11,34.23,39.47
2020-01-25,18.53,10.94,13.4,29.23,49.42,41.87,23.69,28.86,12.58,36.87,18.95,11.39,11.96,40.81,27.27,105.34,28.42,26.72,14.41,0.415,19.06,40.85,5.5,44.05,20.12,72.27,36.47,36.41,66.37,76.66,64.21,44.28,40.56
2020-01-26,16.55,13.41,26.72,30.75,46.33,54.13,30.64,35.82,25.81,44.99,17.81,9.91,11.83,34.46,27.24,143.05,27.62,24.85,16.64,0.4024999999999999,20.32,41.64,5.98,60.28,26.18,75.55,43.85,44.77,83.32,62.34,73.12,54.24,41.83
2020-01-27,17.89,11.62,40.75,28.39,87.42,62.38,37.67,37.44,27.03,48.28,17.92,10.35,12.31,15.91,21.0,52.26,28.73,26.72,15.24,0.39,20.05,42.56,6.5,64.76,25.18,77.15,48.43,49.45,82.45,63.94,86.0,58.49,41.41
2020-01-28,16.7,11.3,34.32,35.69,35.76,37.92,27.55,33.82,17.13,20.55,17.48,11.06,11.96,20.7,21.53,40.09,38.02,28.06,14.95,0.39,21.3,43.21,7.92,44.45,21.18,80.83,40.81,42.51,64.78,50.08,67.52,43.97,39.3
2020-01-29,17.48,11.53,23.55,16.19,38.83,36.54,27.39,30.21,6.33,23.56,18.6,10.71,11.84,22.49,21.79,31.6,43.58,34.22,15.11,0.24,20.12,43.25,9.95,38.2,18.69,89.8,34.47,32.4,55.2,42.03,57.66,37.58,35.29
2020-01-30,15.9,11.03,15.38,13.17,33.79,31.51,26.42,28.71,17.51,26.17,18.64,11.9,11.8,26.4,22.45,39.44,35.45,29.99,20.23,4.84,20.57,42.66,20.06,34.47,18.34,93.09,29.69,34.83,49.36,39.42,48.86,35.22,39.67
2020-01-31,15.51,12.49,15.91,10.91,35.79,33.81,21.52,26.32,13.94,24.02,17.79,14.26,12.09,25.71,22.11,46.72,26.28,84.03,15.5,3.9,19.25,43.22,19.99,33.79,16.92,83.1,27.19,31.72,44.92,42.25,48.13,31.63,41.3
2020-02-01,13.05,9.91,31.17,12.83,38.52,40.89,22.47,26.78,10.37,29.82,17.05,14.53,15.196666666666667,27.26,23.37,42.98,25.5,138.84,13.16,7.44,17.72,44.42,16.46,37.85,16.99,86.21,29.0,32.0,49.1,47.15,52.66,33.61,40.86
2020-02-02,13.25,9.68,35.82,10.26,33.46,35.25,24.4,28.18,10.68,24.17,16.56,14.34,18.30333333333333,24.46,22.07,41.81,22.44,44.97,13.08,6.75,17.07,44.98,20.38,38.21,18.35,86.33,33.56,32.7,48.96,45.44,56.88,33.04,42.18
2020-02-03,14.49,10.25,43.18,11.2,39.04,48.61,22.88,27.62,13.31,30.36,16.47,14.4,21.41,18.76,21.64,50.05,19.38,44.39,11.67,8.03,15.27,43.82,22.34,37.37,18.46,81.79,32.16,33.18,49.6,43.58,62.25,33.42,40.54
2020-02-04,14.24,10.19,48.31,9.78,59.42,77.68,21.65,29.0,13.77,63.33,15.92,14.86,14.74,14.54,21.33,44.84,21.14,42.37,10.29,8.55,13.84,43.83,24.97,36.86,20.45,92.25,36.38,41.41,58.4,47.96,67.0,36.06,40.83
2020-02-05,15.08,11.21,41.71,10.8,36.26,38.58,24.32,28.54,17.51,36.57,16.76,13.96,12.12,23.75,23.02,40.52,18.58,41.05,10.68,7.16,14.08,47.24,22.44,40.32,20.59,95.25,35.24,41.14,51.8,54.07,63.39,38.43,39.65
2020-02-06,14.0,10.67,39.52,10.16,38.44,35.53,24.03,26.81,12.24,26.7,16.65,13.32,12.04,30.84,30.17,43.61,19.36,39.44,15.06,7.5,10.88,40.18,0.1,35.94,19.18,88.92,30.71,33.38,45.84,48.12,54.25,35.02,39.21
2020-02-07,14.69,10.44,34.41,10.38,36.85,48.77,23.5,26.81,8.34,46.83,16.82,12.38,12.09,21.11,34.21,36.69,20.9,37.43,10.0,8.0,4.89,43.45,21.38,39.35,20.47,129.81,31.97,35.64,46.61,48.74,52.37,33.72,39.06
2020-02-08,15.98,10.41,36.2,11.61,39.19,31.87,25.09,29.2,15.01,27.15,17.42,13.06,12.4,23.39,33.41,42.66,23.14,34.89,12.14,7.25,6.79,44.85,19.08,40.36,21.07,187.49,31.42,33.99,48.27,44.65,59.6,33.95,37.97
2020-02-09,15.89,10.42,28.08,10.58,37.46,35.33,24.87,29.5,15.16,28.25,15.47,11.37,11.99,31.06,36.66,58.62,21.01,33.94,13.47,5.84,9.89,45.05,6.17,38.11,21.52,182.84,31.66,32.980000000000004,48.57,42.65,56.72,32.74,37.08
2020-02-10,18.78,11.27,32.16,19.22,37.2,49.47,24.62,31.52,16.03,38.28,15.37,19.45,12.03,40.42,42.25,91.28,18.92,32.6,11.12,6.53,10.27,44.61,10.26,40.68,25.03,130.42,30.62,31.97,49.94,43.94,60.75,35.33,35.5
2020-02-11,18.61,12.85,22.09,12.22,46.17,62.42,23.85,30.65,17.22,51.43,14.89,12.64,12.02,32.83,50.99,82.12,19.33,30.92,10.92,7.13,10.92,45.39,11.12,40.88,23.06,105.54,30.16,35.95,51.73,49.34,60.93,32.73,39.25
2020-02-12,19.76,12.64,29.29,13.72,42.51,37.46,24.45,29.42,32.84,32.47,15.12,12.89,12.36,37.54,57.14,62.65,19.57,32.27,11.28,5.73,11.5,40.31,9.13,41.99,23.63,104.56,32.77,38.75,53.02,47.73,66.44,35.31,51.43
2020-02-13,20.39,14.85,38.01,14.31,40.75,29.92,23.02,25.65,19.63,19.63,15.41,14.34,12.13,46.48,82.32,47.44,18.02,32.51,12.48,2.49,12.92,42.81,11.8,33.72,18.99,92.66,29.03,33.24,47.27,56.82,56.32,33.69,55.06
2020-02-14,18.22,14.3,36.17,15.36,39.84,31.99,29.87,23.54,14.87,18.55,15.35,12.7,11.82,24.32,37.26,39.22,22.76,34.92,12.87,1.75,15.36,43.53,1.28,29.53,15.22,101.26,24.72,30.35,39.42,54.94,52.83,29.01,49.66
2020-02-15,21.25,13.53,30.63,13.73,43.23,34.89,31.97,22.68,13.08,22.76,19.25,11.57,11.92,29.64,48.54,36.59,24.61,35.97,13.89,2.96,16.07,43.36,3.24,27.08,14.35,84.28,23.5,29.8,36.27,49.03,52.7,23.86,44.65
2020-02-16,21.98,12.92,38.68,11.95,49.49,44.49,31.85,26.65,18.84,30.29,13.67,11.03,12.04,38.22,74.69,19.34,26.02,38.17,13.43,4.29,19.095,44.49,6.78,35.29,17.21,116.4,28.65,35.26,44.79,50.27,67.05,32.17,44.69
2020-02-17,18.64,11.41,39.22,12.56,58.34,53.38,31.58,29.66,20.81,41.44,14.25,11.83,12.09,43.12,107.91,20.81,23.53,36.76,14.91,10.3,22.12,44.17,5.3,38.07,19.72,125.02,37.04,36.94,51.22,59.62,72.67,39.11,43.71
2020-02-18,18.14,11.36,42.09,11.57,45.98,45.57,36.04,26.9,18.74,27.95,14.55,11.43,12.19,49.35,94.12,25.52,15.91,34.58,14.55,3.69,32.94,42.85,2.11,31.74,16.47,89.28,42.31,31.49,43.91,59.73,61.39,34.07,40.32
2020-02-19,19.11,12.27,51.71,14.57,106.56,84.3,32.75,26.77,15.65,38.39,14.61,10.65,11.95,22.21,82.67,28.67,21.53,37.49,14.5,3.46,80.31,43.64,9.8,41.01,15.8,104.67,39.6,38.89,51.75,57.53,79.29,39.98,43.26
