Date,AP001,AP005,BR007,DL002,DL017,DL019,DL021,DL025,DL028,DL030,DL033,GJ001,KA003,KA009,PB001,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL010,DL027,DL037,DL038
2017-07-01,,0.0,0.0,,,0.0,,,,,0.0,,0.42,0.0,2.46,0.46,,0.0,0.57,0.92,0.58,0.0,0.0,0.04,0.0,3.42,5.01,,,,,
2017-07-02,,0.0,0.0,,,0.0,,,,,0.0,,0.49,34.22,3.35,0.78,,0.0,0.24,1.32,0.49,0.0,0.0,0.07,0.0,1.36,4.96,,,,,
2017-07-03,,0.0,0.0,,,0.0,,,,,0.0,,0.49,,3.56,0.34,,0.0,1.14,1.26,0.7,0.0,0.0,0.11,0.0,1.08,5.0,,,,,
2017-07-04,,0.0,0.0,,,0.0,,,,,0.0,,0.42,,3.34,0.21,,0.0,0.79,1.54,0.4,0.0,0.0,0.0,0.0,1.32,4.97,,,,,
2017-07-05,,0.0,0.0,,,0.0,,,,,0.0,,0.75,,3.12,0.19,,0.0,1.62,1.65,0.89,0.0,0.0,0.7,0.0,1.6,4.21,,,,,
2017-07-06,,0.0,0.0,,,0.0,,,,,0.0,,0.81,,3.0250000000000004,0.13,,0.0,3.62,2.18,1.64,0.0,0.0,0.0,0.0,2.22,2.98,,,,,
2017-07-07,,0.0,0.0,,,0.0,,,,,0.0,,0.84,,2.93,0.1,,0.0,3.76,1.67,2.19,0.0,0.0,0.08,0.0,2.82,3.0,,,,,
2017-07-08,,0.0,0.0,,,0.0,,,,,0.0,,0.94,0.0,,0.26,,0.0,2.15,1.79,3.61,0.0,0.0,0.28,0.0,1.97,2.99,,,,,
2017-07-09,,0.0,0.0,,,0.0,,,,,0.0,,0.52,0.0,,0.11,,0.0,1.39,2.23,2.41,0.0,0.0,0.21,0.0,0.48,2.98,,,,,
2017-07-10,,0.0,,,,0.0,,,,,0.0,,0.58,0.0,,0.0825,,0.0,4.46,2.06,5.28,0.0,0.0,0.21,0.0,1.54,2.98,,,,,
2017-07-11,,0.0,,,,0.0,,,,,0.0,,0.63,,,0.055,,0.0,7.41,2.58,5.99,0.0,0.0,0.34,0.0,0.24,3.0,,,,,
2017-07-12,,0.0,,,,0.0,,,,,0.0,,1.04,,,0.0275,,0.0,3.08,2.28,8.33,0.0,0.0,0.39,0.0,0.0,2.97,,,,,
2017-07-13,,0.0,,,,0.0,,,,,0.0,,0.69,,,0.0,,0.0,1.87,2.43,7.41,0.0,0.0,1.28,0.0,0.0,2.99,,,,,
2017-07-14,,0.0,0.0,,,0.0,,,,,0.0,,0.54,,2.49,0.0,,0.0,0.96,1.92,4.39,0.0,0.0,1.25,0.0,0.72,2.99,,,,,
2017-07-15,,0.0,0.0,,,0.0,,,,,0.0,,0.57,,3.64,0.0,,0.0,0.2,1.7,0.94,0.0,0.0,0.9,0.0,0.38,2.98,,,,,
2017-07-16,,0.0,0.0,,,0.0,,,,,0.0,,0.41,,3.6,0.32,,0.0,0.21,2.36,4.33,0.0,0.0,0.0,0.0,0.27,2.99,,,,,
2017-07-17,,0.0,0.0,,,0.0,,,,,0.0,,0.42,,2.135,0.64,,0.0,3.39,2.35,19.05,0.0,0.0,0.09,0.0,0.29,2.89,,,,,
2017-07-18,,0.0,0.0,,,0.0,,,,,0.0,,0.49,,0.67,5.2,,0.0,0.5,1.97,0.39,0.0,0.0,0.0,0.0,0.42,2.94,,,,,
2017-07-19,,0.0,0.0,,,0.0,,,,,0.0,,0.51,,0.99,0.47,,0.0,0.53,1.93,0.29,0.0,0.0,0.9,0.0,0.33,2.99,,,,,
2017-07-20,,0.0,0.0,,,0.0,,,,,0.0,,0.38,,1.0,0.79,,0.0,0.39,1.96,1.12,0.0,0.0,1.0,0.0,0.0,3.0,,,,,
2017-07-21,,0.0,0.0,,,0.0,,,,,0.0,,0.45,35.85,1.02,2.55,,0.0,0.44,1.72,3.87,0.0,0.0,0.33,0.0,0.02,2.97,,,,,
2017-07-22,,0.0,0.0,,,0.0,,,,,0.0,,0.39,22.72,1.22,0.06,,0.0,0.2,1.54,1.14,0.0,0.0,0.31,0.0,0.07,2.99,,,,,
2017-07-23,,0.0,0.0,,,0.0,,,,,0.0,,0.35,34.98,,0.44,,0.0,0.1,1.99,0.14,0.0,0.0,0.0,0.0,0.0,2.96,,,,,
2017-07-24,,0.0,0.0,,,0.0,,,,,0.0,,0.44,34.05,,0.0,,0.0,0.68,2.05,1.41,0.0,0.0,0.03,0.0,0.06,3.0,,,,,
2017-07-25,,0.0,0.0,,,0.0,,,,,0.0,,0.5,20.95,,0.92,,0.0,0.1,2.1,1.88,0.0,0.0,0.23,0.0,0.09,2.99,,,,,
2017-07-26,,0.0,0.0,,,0.0,,,,,0.0,,0.36,11.06,,0.28,,0.0,0.65,1.77,3.03,0.0,0.0,0.16,0.0,1.07,2.98,,,,,
2017-07-27,,0.0,,,,0.0,,,,,0.0,,0.57,1.17,,0.56,,0.0,0.7,2.68,1.9,0.0,0.0,0.0,0.0,3.18,2.97,,,,,
2017-07-28,,0.0,,,,0.0,,,,,0.0,,0.79,15.12,,0.17,,0.0,0.92,2.73,2.03,0.0,0.0,0.61,0.0,3.16,3.0,,,,,
2017-07-29,,0.0,,,,0.0,,,,,0.0,,0.77,29.07,2.08,0.36,,0.0,2.41,2.89,3.78,0.0,0.0,0.08,0.0,3.2,2.99,,,,,
2017-07-30,,0.0,,,,0.0,,,,,0.0,,0.52,18.62,1.6,0.5499999999999999,,0.0,2.38,3.39,11.38,0.0,0.0,0.0,0.0,2.96,2.98,,,,,
2017-07-31,,0.0,0.0,,,0.0,,,,,0.0,,0.82,33.61,30.21,0.74,,0.0,10.19,2.88,11.24,0.0,0.0,0.02,0.0,0.79,2.99,,,,,
2017-08-01,,0.0,0.0,,,0.0,,,,,0.0,,1.02,48.6,0.16,0.18,,0.0,5.3,3.27,11.42,0.0,0.0,0.06,0.0,3.19,2.99,,,,,
2017-08-02,,0.0,0.0,,,0.0,,,,,0.0,,0.63,45.19,,0.37,,0.0,5.55,3.15,3.78,0.0,0.0,0.02,0.0,3.19,2.97,,,,,
2017-08-03,,0.0,0.0,,,0.0,,,,,0.0,,0.68,41.78,,0.17,,0.0,2.85,2.89,0.41,0.0,0.0,0.03,0.0,3.2,2.99,,,,,
2017-08-04,,0.0,0.0,,,0.0,,,,,0.0,,0.98,43.44,,0.84,,0.0,2.29,3.37,5.52,0.0,0.0,0.03,0.0,3.17,3.02,,,,,
2017-08-05,,0.0,0.0,,,0.0,,,,,0.0,,0.72,45.1,,0.07,,0.0,7.88,3.44,6.82,0.0,0.0,0.17,0.0,3.19,3.0,,,,,
2017-08-06,,0.0,0.0,,,0.0,,,,,0.0,,0.62,34.22,,0.03,,0.0,3.72,3.36,7.06,0.0,0.0,0.0,0.0,3.21,3.02,,,,,
2017-08-07,,0.0,0.0,,,0.0,,,,,0.0,,0.72,24.32,,0.06,,0.0,24.02,3.73,9.49,0.0,0.0,0.19,0.0,3.21,2.97,,,,,
2017-08-08,,0.0,0.0,,,0.0,,,,,0.0,,1.08,43.97,7.12,0.35,,0.0,67.82,3.65,3.92,0.0,0.0,0.0,0.0,3.18,2.97,,,,,
2017-08-09,,0.0,0.0,,,0.0,,,,,0.0,,1.27,1.04,6.5,0.35,,0.0,33.44,4.24,5.11,0.0,0.0,0.22,0.0,3.2,2.98,,,,,
2017-08-10,,0.0,0.0,,,0.0,,,,,0.0,,1.06,,5.88,0.16,,0.0,7.13,4.85,5.15,0.0,0.0,1.07,0.0,3.17,2.96,,,,,
2017-08-11,,0.0,0.0,,,0.0,,,,,0.0,,1.39,,13.77,0.05,,0.0,11.95,5.09,2.88,0.0,0.0,0.44,0.0,3.19,3.0,,,,,
2017-08-12,,0.0,0.0,,,0.0,,,,,0.0,,1.34,,7.28,0.04,,0.0,3.42,3.69,3.27,0.0,0.0,0.21,0.0,3.2,2.99,,,,,
2017-08-13,,0.0,0.0,,,0.0,,,,,0.0,,1.11,,1.9,0.01,,0.0,4.73,2.29,4.26,0.0,0.0,0.0,0.0,3.21,3.01,,,,,
2017-08-14,,0.0,0.0,,,0.0,,,,,0.0,,1.24,12.4,0.96,0.0,,0.0,9.95,2.02,12.33,0.0,0.0,0.0,0.0,3.22,3.01,,,,,
2017-08-15,,0.0,0.0,,,0.0,,,,,0.0,,0.84,,1.24,0.0,,0.0,14.09,2.84,4.99,0.0,0.0,0.0,0.0,3.2,3.0,,,,,
2017-08-16,,0.0,0.0,,,0.0,,,,,0.0,,1.18,,1.47,0.0,,0.0,5.0,2.05,4.92,0.0,0.0,0.05,0.0,3.19,3.01,,,,,
2017-08-17,,0.0,0.0,,,0.0,,,,,0.0,,0.76,,1.65,0.0,,0.0,4.12,1.96,6.85,0.0,0.0,0.31,0.0,3.2,2.39,,,,,
2017-08-18,,0.0,,,,0.0,,,,,0.0,,0.88,,1.44,0.0,,0.0,9.07,2.42,3.61,0.0,0.0,0.2324999999999999,0.0,3.2,3.01,,,,,
2017-08-19,,0.0,,,,0.0,,,,,0.0,,0.66,,1.16,0.0,,0.0,0.73,3.12,0.97,0.0,0.0,0.1549999999999999,,3.206666666666667,3.0,,,,,
2017-08-20,,0.0,,,,0.0,,,,,0.0,,0.54,,0.77,0.0,,0.0,0.01,2.16,0.23,0.0,0.0,0.0774999999999999,,3.213333333333334,3.0,,,,,
2017-08-21,,0.0,,,,0.0,,,,,0.0,,0.55,1.11,1.05,0.3,,0.0,1.34,3.03,1.08,0.0,0.0,0.0,,3.22,2.78,,,,,
2017-08-22,,0.0,,,,0.0,,,,,0.0,,0.67,1.06,0.91,0.16,,0.0,3.71,3.63,2.88,0.0,0.0,0.2,,3.2,3.0,,,,,
2017-08-23,,0.0,,,,0.0,,,,,0.0,,1.01,,0.94,0.27,,0.0,5.18,2.49,4.85,0.0,0.0,0.09,,3.2,3.0,,,,,
2017-08-24,,0.0,,,,0.0,,,,,0.0,,1.31,,1.14,0.42,,0.0,7.18,3.09,4.82,0.0,0.0,0.05,,3.19,2.99,,,,,
2017-08-25,,0.0,,,,0.0,,,,,0.0,,0.82,,0.95,0.16,,0.0,5.65,3.32,4.06,0.0,0.0,0.06,,3.2,2.99,,,,,
2017-08-26,,0.0,,,,0.0,,,,,0.0,,0.54,,1.09,0.4,,0.0,6.66,2.34,3.22,0.0,0.0,0.21,,3.2,2.97,,,,,
2017-08-27,,0.0,,,,0.0,,,,,0.0,,0.64,,1.3,0.04,,0.0,2.66,2.23,9.09,0.0,0.0,0.12,,3.22,3.01,,,,,
2017-08-28,,0.0,,,,0.0,,,,,0.75,,0.62,,1.06,0.09,,0.0,1.56,1.25,3.16,0.0,0.0,0.0,0.0,3.21,3.01,,,,,
2017-08-29,,0.0,,,,0.0,,,,,0.0,,0.57,,1.18,3.63,,0.0,0.43,1.44,4.33,0.0,0.0,0.04,0.0,3.2,3.01,,,,,
2017-08-30,,0.0,,,,0.0,,,,,0.0,,0.69,,1.54,0.99,,0.0,1.32,1.95,3.36,0.0,0.0,0.0,0.0,2.73,3.01,,,,,
2017-08-31,,0.0,,,,0.0,,1.82,,,0.0,,1.05,,1.45,0.07,,0.0,5.93,2.13,3.33,0.0,0.0,0.14,0.0,2.81,2.98,,,,,
2017-09-01,,0.0,,,,0.0,,3.64,,,0.0,,2.2,1.3,0.78,0.02,,0.0,13.26,2.5,14.67,0.0,0.0,0.73,0.0,3.2,3.0,,,,,
2017-09-02,,0.0,,,,0.0,,,,,0.0,,2.46,1.33,0.97,0.0,,0.0,30.19,3.06,26.0,0.0,0.0,0.03,0.0,3.22,2.98,,,,,
2017-09-03,,0.0,,,,0.0,,,,,0.0,,1.18,1.23,1.16,,,0.0,1.77,2.88,3.54,0.0,0.0,0.08,0.0,3.2,2.99,,,,,
2017-09-04,,0.0,,,,0.0,,,,,0.0,,1.83,1.52,1.44,,,0.0,6.56,2.23,6.35,0.0,0.0,0.05,0.0,3.22,2.99,,,,,
2017-09-05,,0.0,,,,0.0,,,,,0.0,,2.18,2.21,1.41,,,0.0,6.99,2.45,6.18,0.0,0.0,0.07,0.0,3.22,3.01,,,,,
2017-09-06,,0.0,0.0,,,0.0,,0.0,,,0.0,,1.64,1.22,1.78,,,0.0,16.13,3.24,7.17,0.0,0.0,0.21,0.0,3.2,2.99,,,,,
2017-09-07,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.96,1.26,1.57,,,0.0,15.44,3.49,16.86,0.0,0.0,0.14,0.0,3.18,3.02,,,,,
2017-09-08,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.97,1.13,1.68,0.43,,0.0,9.68,2.98,11.04,0.0,0.0,1.36,0.0,3.2,3.01,,,,,
2017-09-09,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,2.23,1.08,1.71,0.48,,0.0,5.51,2.89,4.2,0.0,0.0,0.28,0.0,3.18,3.02,,,,,
2017-09-10,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.27,1.0766666666666669,1.48,0.2,,0.0,5.21,2.71,4.41,0.0,0.0,0.0,0.0,3.22,2.99,,,,,
2017-09-11,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.03,1.0733333333333333,1.34,0.08,,0.0,4.91,1.97,2.34,0.0,0.0,0.05,0.0,3.21,2.99,,,,,
2017-09-12,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.04,1.07,1.99,0.22,,0.0,6.02,2.54,2.36,0.0,0.0,0.03,0.0,3.2,3.0,,,,,
2017-09-13,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.11,1.086666666666667,1.98,0.49,,0.0,9.0,3.25,9.17,0.0,0.0,0.53,0.0,3.21,3.01,,,,,
2017-09-14,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.22,1.1033333333333333,1.32,0.92,,0.0,7.12,2.91,4.93,0.0,0.0,0.18,0.0,3.19,3.0,,,,,
2017-09-15,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.01,1.12,1.43,0.96,,0.0,3.81,2.68,4.28,0.0,0.0,0.1,0.0,3.22,3.01,,,,,
2017-09-16,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.67,,1.66,0.38,,0.0,5.62,2.75,2.92,0.0,0.0,0.17,0.0,3.22,3.0,,,,,
2017-09-17,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.64,,2.15,0.13,,0.0,1.31,2.57,2.01,0.0,0.0,0.01,0.0,3.23,2.99,,,,,
2017-09-18,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.54,,2.15,0.64,,0.0,0.37,1.9,0.87,0.0,0.0,0.0,0.0,3.2,3.0,,,,,
2017-09-19,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.55,,2.04,0.7,,0.0,0.97,1.99,0.76,0.0,0.0,0.01,0.0,3.21,2.99,,,,,
2017-09-20,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.51,,3.69,1.73,,0.0,0.74,1.97,0.72,0.0,0.0,0.14,0.0,3.19,2.82,,,,,
2017-09-21,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.6,,8.83,0.21,,0.0,0.16,1.96,0.68,0.0,0.0,0.15,0.0,2.81,4.01,,,,,
2017-09-22,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.91,,8.19,0.08,,0.0,0.0,2.54,1.0,0.0,0.0,1.01,0.0,3.18,4.01,,,,,
2017-09-23,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,2.3,1.12,7.31,0.25,,0.0,0.0,2.84,11.68,0.0,0.0,1.01,0.0,3.2,3.99,,,,,
2017-09-24,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,2.15,1.15,7.57,0.1,,0.0,0.0,3.13,17.62,0.0,0.0,0.12,0.0,3.21,4.01,,,,,
2017-09-25,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,2.3,1.13,8.13,0.04,,0.0,0.0,2.61,8.85,0.0,0.0,0.05,0.0,3.22,4.01,,,,,
2017-09-26,,0.0,0.51,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.85,1.01,7.73,0.0,,0.25,0.0,3.19,16.4,0.3,0.0,0.14,0.0,3.16,3.2,,,,,
2017-09-27,,0.0,0.15,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.2,1.11,9.11,0.61,,0.02,0.0,3.11,14.47,0.0,0.0,8.4,0.0,3.2,3.95,,,,,
2017-09-28,,0.0,0.73,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.24,0.0,9.74,0.34,,0.0,0.0,2.92,11.04,0.0,0.0,0.07,0.0,2.12,3.16,,,,,
2017-09-29,,0.0,0.07,,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.69,0.51,8.37,0.64,,0.0,0.0,2.75,8.54,0.0,0.0,0.12,0.0,3.2,3.99,,,,,
2017-09-30,,0.0,0.1,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.14,1.02,8.8,1.01,,0.0,0.0,2.69,8.71,0.0,0.0,0.11,0.0,3.19,3.99,,,,,
2017-10-01,,2.23,0.56,,0.0,0.0,0.0,0.74,,0.0,0.29,,0.92,1.375,2.52,0.63,,5.72,13.21,0.84,4.75,1.38,0.0,0.05,0.0,3.2,4.01,,,,,
2017-10-02,,2.04,0.67,,0.0,0.0,0.0,1.94,,0.0,0.13,,0.73,1.73,1.16,0.31,,1.1,4.65,0.78,2.36,3.16,0.0,0.0,0.0,3.21,0.0,,,,,
2017-10-03,,2.09,0.32,,0.0,0.0,0.0,0.0,,0.0,1.54,,0.86,1.04,1.4,0.49,,1.74,12.54,1.61,15.97,5.15,7.48,0.02,0.0,7.09,3.28,,,,,
2017-10-04,,3.12,0.54,,0.0,0.0,0.0,0.0,,0.0,0.78,,1.2,1.2,4.03,0.92,,3.41,41.92,0.84,2.25,10.92,15.97,0.0,0.0,13.38,3.84,,,,,
2017-10-05,,0.46,0.44,,0.0,0.0,0.0,0.0,,0.0,0.36,,1.32,1.33,2.14,0.24,,2.32,59.25,0.78,5.47,12.65,24.84,0.09,0.0,1.22,4.01,,,,,
2017-10-06,,2.25,0.41,,0.0,0.0,0.0,0.07,,0.0,0.99,,1.81,1.14,3.11,0.45,,0.0,20.14,0.65,8.23,6.59,13.36,0.1,0.0,0.0,3.99,,,,,
2017-10-07,,2.27,0.36,,0.0,0.0,0.0,0.0,,0.0,1.86,,1.77,1.39,2.09,0.22,,1.32,20.67,0.26,3.4,6.03,28.57,0.07,0.0,0.0,3.93,,,,,
2017-10-08,,1.18,0.66,,0.0,0.0,0.0,0.2,,0.0,0.52,,1.31,5.015000000000001,0.34,0.23,,0.875,11.43,0.55,1.8,7.33,12.98,0.1,0.0,0.0,4.0,,,,,
2017-10-09,,2.67,0.68,,0.0,0.0,0.0,0.0,,0.0,1.71,,1.18,8.64,2.7,0.58,,0.43,12.5,0.59,0.82,2.1,11.95,0.09,0.0,0.0,3.99,,,,,
2017-10-10,,0.0,0.11,,0.0,0.0,0.0,0.0,,0.0,0.0,18.77,1.75,6.38,0.0,0.76,,0.08,0.0,0.04,0.0,0.0,18.98,0.08,0.0,0.0,3.72,,,,,
2017-10-11,,0.0,0.12,,0.0,0.0,0.0,0.0,,0.0,0.0,15.99,2.66,1.15,0.0,0.57,,0.5,0.0,0.3,2.34,0.0,26.03,0.05,0.0,0.0,2.82,,,,,
2017-10-12,,0.0,0.11,,0.0,0.0,0.0,0.0,,0.0,0.0,,2.73,1.08,0.0,0.65,,0.0,0.0,0.0,0.0,0.0,36.23,0.14,0.0,0.0,8.87,,,,,
2017-10-13,,0.0,0.16,,0.0,0.0,0.0,0.0,,0.0,3.15,,2.54,1.09,0.0,0.91,,0.11,0.0,0.0,0.0,0.0,6.36,0.09,0.0,0.47,4.73,,,,,
2017-10-14,,0.0,0.26,,0.0,0.0,0.0,0.0,,0.0,3.22,,2.21,1.15,0.0,1.69,,0.44,0.0,0.0,0.0,0.0,8.42,0.09,0.0,0.0,4.12,,,,,
2017-10-15,,0.0,0.53,,0.0,0.0,0.0,0.0,,0.0,5.87,,1.23,1.23,0.0,1.27,,1.82,0.0,0.0,0.0,0.0,8.76,0.05,0.0,0.0,5.54,,,,,
2017-10-16,,0.0,0.61,0.0,0.0,0.0,0.0,0.13,,0.0,5.39,,2.81,1.09,0.0,1.81,,1.25,0.0,0.0,0.0,0.0,8.59,0.11,0.0,0.0,1.03,,,,,
2017-10-17,,0.0,0.23,0.0,0.0,0.0,0.0,0.66,0.0,0.0,9.45,,4.52,1.54,0.0,3.33,,0.0,0.0,0.0,0.0,0.0,13.95,0.12,0.0,0.0,2.57,,,,,
2017-10-18,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,34.37,5.24,1.43,0.0,4.81,,0.0,0.0,0.06,0.17,0.0,61.83,0.05,0.0,0.96,1.68,,,,,
2017-10-19,,5.75,0.63,0.0,0.0,0.0,0.0,0.67,0.0,0.0,14.4,28.25,2.35,1.15,4.45,4.01,,0.0,54.31,1.59,1.4,4.37,4.71,0.05,0.0,4.6,1.15,,,,,
2017-10-20,,0.26,0.03,0.0,0.0,0.0,0.0,0.17,0.0,0.0,29.04,22.13,2.7,1.15,7.62,2.19,,0.0,3.1,0.06,0.03,1.18,0.85,0.05,0.0,4.6,0.46,,,,,
2017-10-21,,1.28,0.25,0.0,0.0,0.0,0.0,0.62,0.0,0.0,10.24,22.28,1.55,1.19,7.42,2.6,,0.0,0.97,0.06,0.08,0.78,3.92,0.03,0.0,4.6,0.01,,,,,
2017-10-22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,10.27,1.39,1.25,7.74,2.23,,0.0,0.0,0.0,0.0,0.0,1.12,0.26,0.0,4.6,1.93,,,,,
2017-10-23,,0.9,0.36,0.0,0.0,0.0,0.0,0.25,0.0,0.0,14.81,10.47,2.11,1.27,6.88,0.08,,0.0,11.92,0.42,4.39,5.75,2.29,0.37,0.0,4.6,3.46,,,,,
2017-10-24,,0.08,0.63,0.0,0.0,0.0,0.0,0.03,0.0,0.0,23.33,15.47,3.63,1.33,6.8,0.91,10.05,0.0,1.75,0.06,0.18,0.87,1.66,0.03,0.0,4.61,6.81,,,,,
2017-10-25,,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96,29.21,1.11,1.11,11.07,3.47,21.22,0.0,0.0,0.0,0.0,0.0,1.15,0.03,0.0,4.61,7.64,,,,,
2017-10-26,,0.0,1.35,0.0,0.0,0.0,3.39,0.0,5.44,0.0,13.85,51.59,0.84,1.05,11.05,3.01,20.27,0.0,0.0,0.18,0.0,0.0,1.9,0.0,1.11,4.62,3.99,,,,,
2017-10-27,,0.11,1.18,0.0,0.0,0.0,10.27,0.05,8.53,0.0,15.22,55.28,0.8,1.05,11.41,1.5,20.83,0.0,0.97,2.54,0.07,0.35,2.39,0.03,0.08,4.64,3.7,,,,,
2017-10-28,,0.0,0.48,0.0,0.0,0.0,21.02,0.0,9.33,0.0,8.99,46.17,0.61,1.09,12.45,15.35,20.57,0.0,0.0,0.0,0.0,0.0,50.38,0.04,0.0,4.61,2.19,,,,,
2017-10-29,,0.0,1.34,0.0,0.0,0.0,13.32,1.23,6.89,0.0,10.01,55.69,0.0,1.02,12.53,0.0,20.26,0.0,0.0,0.0,0.0,0.0,7.73,0.05,0.0,4.17,0.78,,,,,
2017-10-30,,0.0,0.68,0.0,0.0,0.0,13.49,0.51,8.16,0.0,12.59,32.105,0.0,1.0,12.41,8.32,18.74,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.57,1.25,,,,,
2017-10-31,,5.74,0.74,20.89,0.0,15.43,25.43,1.28,18.39,0.0,11.15,8.52,0.01,1.07,12.98,11.2,20.4,1.74,123.04,2.76,26.33,44.95,31.02,0.05,4.52,3.75,0.4,,,,,
2017-11-01,,6.02,0.0,16.34,0.0,6.6,13.31,1.27,5.29,0.0,6.54,0.0,0.01,1.3,11.85,23.55,18.87,3.84,126.01,3.12,14.5,70.28,52.44,0.0,3.45,3.97,1.0,,,,,
2017-11-02,,5.76,0.51,17.64,0.0,11.84,14.08,1.32,5.99,0.0,19.7,0.0,0.0,1.1,11.89,15.96,21.31,1.25,80.94,2.82,18.83,50.42,27.05,0.06,3.03,4.21,0.42,,,,,
2017-11-03,,4.87,1.63,13.67,0.0,6.06,14.89,1.29,6.67,0.0,18.05,60.08,0.0,1.06,12.22,2.86,18.54,1.74,67.26,4.38,26.09,65.9,14.62,0.04,2.02,4.83,3.82,,,,,
2017-11-04,,5.62,5.0,6.57,0.0,1.92,10.17,1.29,13.68,0.0,18.48,76.3,0.0,1.05,13.33,4.45,21.97,0.06,66.71,3.73,25.38,37.8,14.17,0.06,4.73,1.42,1.42,,,,,
2017-11-05,,4.67,5.26,0.0,0.0,0.0,30.94,0.98,22.56,0.0,65.19,68.45,0.0,1.09,12.13,4.5,28.11,0.0,78.89,2.28,15.77,59.62,4.99,0.05,6.87,0.07,1.43,,,,,
2017-11-06,,5.84,4.62,11.85,0.0,9.62,16.57,1.32,21.82,0.0,66.48,82.75,0.03,1.13,11.75,11.85,31.16,0.0,94.48,2.41,17.74,40.08,5.69,0.05,5.03,0.0,1.54,,,,,
2017-11-07,,5.38,4.43,23.91,0.0,117.93,15.6,1.22,15.75,0.0,54.87,117.04,0.04,1.1,12.39,27.65,37.18,0.0,105.38,2.97,28.97,43.78,5.31,0.07,10.09,0.0,2.22,,,,,
2017-11-08,,5.08,4.52,35.02,0.0,34.06,17.87,1.19,26.0,0.0,96.64,173.76,0.0,1.23,11.87,21.37,40.62,0.0,120.93,2.89,30.66,43.39,5.54,0.07,4.48,0.0,1.15,,,,,
2017-11-09,,5.38,4.56,24.19,0.0,32.87,45.46,1.22,18.18,0.0,77.54,152.39,0.0,1.15,13.04,26.97,31.51,1.2,137.89,2.8,23.54,36.38,9.35,0.06,3.28,0.98,4.57,,,,,
2017-11-10,,5.58,5.37,29.91,0.0,32.4,35.04,1.29,22.7,0.0,102.41,143.01,0.0,1.09,12.76,7.65,35.34,0.93,88.84,3.54,23.4,48.7,11.44,0.06,3.43,1.1,1.12,,,,,
2017-11-11,,4.93,5.7,39.17,0.0,48.27,37.65,1.28,38.72,0.0,112.85,134.63,0.0,1.09,13.94,19.85,39.66,0.8,69.33,3.76,27.16,54.45,5.94,0.02,3.64,1.11,1.98,,,,,
2017-11-12,,3.89,5.35,38.4,0.0,43.01,35.26,1.22,26.58,0.0,90.24,0.0,0.0,1.0950000000000002,12.61,9.97,43.56,5.14,125.76,3.44,20.29,38.99,6.63,0.04,1.8,1.11,1.02,,,,,
2017-11-13,,4.62,5.22,31.02,0.0,23.69,21.64,1.47,18.86,0.0,50.26,0.63,0.12,1.1,11.6,12.93,33.46,3.85,111.55,3.08,36.07,30.29,4.7,0.04,3.35,1.09,2.43,,,,,
2017-11-14,,4.8,6.22,24.08,0.0,13.92,7.02,1.31,6.9,0.0,30.55,2.22,0.0,1.105,10.62,7.2,2.4,2.38,101.19,3.81,42.14,40.1,4.94,0.04,3.54,1.08,2.87,,,,,
2017-11-15,,4.33,5.42,39.28,0.0,13.25,8.12,1.32,8.77,0.0,31.46,1.66,0.0,1.11,7.91,4.12,1.47,10.15,57.65,2.62,38.125,35.13,1.9,0.0,3.81,1.11,1.83,,,,,
2017-11-16,,5.43,4.7,20.51,0.0,14.92,13.08,2.15,7.6,0.0,29.4,0.55,0.0,1.14,8.97,2.36,1.05,8.24,60.35,2.13,34.11,27.31,6.19,0.07,0.72,1.11,4.66,,,,,
