Date,AP001,AP005,DL002,DL004,DL007,DL011,DL012,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,GJ001,HR014,KA003,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL009,DL010,DL015,DL016,DL018,DL027,DL032,DL037,DL038
2019-12-28,35.44,42.2,65.9,32.92,10.34,26.13,9.76,,5.3,5.99,6.82,390.41,13.61,78.11,4.18,19.15,8.42,23.84,37.06,66.65,46.28,31.67,30.86,,30.09,37.83,22.3,45.32,21.7,24.63,21.63,26.63,39.11,8.11,3.07,8.42,3.88,29.21,17.2,8.26,19.74,9.46,12.32
2019-12-29,59.61,70.48,65.5,37.11,11.93,33.95,13.25,,8.21,15.65,10.51,424.39,20.41,73.07,9.23,23.66,16.66,24.34,44.11,66.7,37.8,28.73,23.02,,32.74,38.4,22.02,50.0,24.96,26.34,34.92,36.51,40.46,12.41,2.85,16.23,3.3,37.41,46.11,10.98,12.27,23.56,15.07
2019-12-30,63.08,77.4,67.99,31.36,9.45,20.46,10.75,,3.89,1.73,5.34,476.25,11.27,84.83,2.22,23.67,5.11,25.92,43.56,31.33,48.23,33.1,32.47,,37.13,47.04,27.12,47.89,28.2,31.91,35.43,34.21,41.32,4.89,2.15,4.17,3.21,9.58,15.86,2.71,3.28,5.77,11.04
2019-12-31,64.8,70.91,64.32,39.47,10.38,32.82,10.72,15.58,5.87,12.48,17.33,311.27,18.01,70.68,6.71,23.67,17.84,29.1,40.43,24.9,38.25,25.32,27.98,30.54,29.33,37.09,26.73,34.57,25.88,44.58,33.55,24.76,40.37,11.38,4.33,17.83,5.06,16.38,13.11,13.14,11.08,19.62,14.74
2020-01-01,57.26,72.08,60.13,33.71,12.8,35.94,13.61,22.5,9.8,21.38,10.27,532.86,32.64,71.3,11.85,23.67,23.82,18.845,42.93,40.21,70.0,37.29,50.76,31.67,27.02,34.57,22.64,38.38,22.6,19.86,16.37,23.4,39.07,15.72,4.31,15.16,4.45,17.99,30.1,16.44,17.79,23.45,14.52
2020-01-02,55.17,59.28,64.91,41.61,12.66,37.68,12.68,20.48,6.4,14.7,14.49,495.53,21.21,70.28,11.42,23.67,16.91,8.59,37.71,7.82,72.23,33.6,51.24,25.58,19.72,27.73,16.03,24.0,21.23,13.44,12.58,14.08,39.0,11.19,4.26,11.73,3.4,17.04,36.95,11.53,32.38,14.66,8.08
2020-01-03,43.7,62.71,66.34,27.95,12.56,33.01,11.85,18.02,5.6,13.12,8.98,311.53,22.48,69.91,10.69,23.66,7.43,14.44,34.07,27.0,54.4,20.87,37.82,25.55,21.01,25.95,15.31,24.61,23.36,24.04,13.99,5.79,37.96,11.06,1.7,15.68,4.37,13.54,24.57,10.78,7.86,12.55,6.45
2020-01-04,23.59,44.0,63.12,37.54,13.64,27.94,11.34,23.82,7.8,13.63,9.84,334.43,42.22,68.52,13.51,23.65,24.19,16.28,46.14,36.13,42.15,35.44,34.85,31.55,26.7,29.35,13.8,41.31,22.95,30.76,16.12,7.95,40.88,12.96,1.55,19.32,3.64,17.64,12.03,10.29,10.99,18.47,7.9
2020-01-05,36.53,52.07,63.1,40.07,9.0,27.6,12.8,26.25,3.79,20.76,8.28,224.08,28.23,63.79,18.51,23.61,42.3,16.04,43.66,32.48,30.97,34.73,29.86,32.02,30.08,27.84,18.02,45.64,24.81,39.4,14.71,1.94,45.87,14.97,1.83,4.79,2.82,19.68,10.54,14.2,13.48,29.56,8.56
2020-01-06,48.53,64.14,66.24,32.48,15.85,20.15,9.69,16.35,4.84,9.34,5.41,221.97,20.43,64.69,5.74,23.64,9.25,8.66,36.49,38.56,38.42,26.13,30.16,30.13,26.94,29.4,20.51,32.99,23.93,21.84,14.46,1.76,41.29,6.83,1.38,13.52,2.73,9.29,14.15,7.45,5.74,11.44,7.63
2020-01-07,59.37,69.69,65.79,32.4,9.97,15.57,10.69,15.62,3.85,17.35,18.5,196.0,17.72,70.57,5.99,23.58,10.51,7.69,35.13,8.63,56.54,35.32,58.17,29.74,26.61,33.0,21.43,30.87,24.19,20.89,27.77,1.22,34.66,9.36,2.02,12.35,4.16,13.32,23.4,5.82,11.1,19.15,11.0
2020-01-08,53.9,72.49,62.49,28.14,8.87,12.01,7.97,13.79,3.89,4.88,5.48,139.27,12.19,84.52,3.62,23.59,1.37,20.06,35.46,22.11,33.08,23.62,43.61,26.49,23.67,27.59,21.75,31.64,26.72,20.91,30.03,19.91,33.29,4.44,1.14,7.91,3.31,10.42,14.74,3.93,8.32,9.66,7.42
2020-01-09,46.31,45.51,64.04,36.71,7.88,19.4,9.62,21.47,7.08,11.96,6.37,117.01,10.68,74.2,16.35,23.64,15.8,18.11,40.21,23.77,48.29,33.17,54.23,21.6,17.31,19.79,13.16,25.76,23.18,19.77,24.91,34.4,38.49,9.51,1.51,26.22,2.92,17.95,9.01,8.52,10.96,16.91,8.64
2020-01-10,36.26,55.96,64.58,34.43,8.58,22.12,11.58,25.67,8.86,14.6,8.18,178.76,16.95,72.01,22.56,23.58,31.73,11.53,33.62,39.56,53.92,32.26,60.36,31.85,28.9,33.01,21.85,42.2,26.22,21.59,25.23,34.67,40.85,12.88,2.06,14.98,2.75,21.07,11.32,6.42,14.3,19.56,13.67
2020-01-11,37.24,73.01,63.87,36.58,9.27,25.63,14.84,27.78,11.12,19.78,10.37,210.96,23.89,62.39,27.17,23.58,53.35,16.24,46.81,36.72,41.25,29.35,46.03,32.21,27.63,31.66,22.42,43.63,22.89,22.98,20.68,37.64,40.62,17.49,2.35,28.5,3.39,25.28,11.48,11.0,16.04,25.8,14.87
2020-01-12,47.01,83.49,64.23,36.62,9.0,26.78,12.76,21.59,42.23,13.7,8.2,322.2,21.55,65.47,22.12,23.56,63.17,17.97,50.65,17.71,49.4,19.39,51.5,38.52,31.77,29.82,18.88,55.6,28.61,25.15,33.93,34.92,40.45,28.5,1.96,23.17,2.9,16.89,13.8,7.81,12.67,14.75,14.05
2020-01-13,47.84,75.43,59.61,40.75,11.65,22.08,13.31,17.99,4.26,16.82,12.79,292.66,19.19,70.81,17.13,23.69,26.72,13.69,51.15,25.62,41.78,23.45,48.48,37.08,28.33,28.57,24.04,67.57,31.35,29.08,33.29,28.31,36.98,25.91,3.27,22.5,2.77,12.0,14.95,8.53,7.9,16.91,15.14
2020-01-14,56.49,44.07,61.33,43.69,7.88,21.0,9.22,17.31,4.92,11.0,5.02,131.82,13.77,75.1,15.06,23.62,16.45,16.52,58.43,20.19,46.47,33.89,53.86,47.13,41.96,39.73,21.48,48.83,29.47,29.67,38.59,49.17,36.75,15.75,1.47,22.09,2.64,11.99,11.88,7.55,10.31,10.05,8.88
2020-01-15,48.09,34.36,60.2,46.03,17.29,25.88,12.12,18.98,7.31,15.01,7.43,157.38,17.31,71.26,23.6,23.66,31.52,14.51,58.14,,53.34,33.09,55.08,38.04,36.59,39.62,20.813333333333333,42.32,26.08,28.9,34.85,13.47,33.84,22.41,1.78,26.19,2.64,20.0,12.34,12.27,14.96,15.61,8.51
2020-01-16,47.51,71.86,62.59,26.64,15.16,17.19,7.41,13.23,3.78,7.9,4.96,196.45,9.99,77.19,6.5,23.6,26.58,9.15,54.89,,45.39,30.97,67.88,34.86,30.04,34.15,20.146666666666665,39.84,26.85,28.21,34.85,41.12,35.92,12.46,1.24,9.28,2.7,6.31,11.1,4.44,6.13,5.85,6.12
2020-01-17,44.3,59.04,64.92,14.45,16.86,18.36,7.29,14.75,4.89,9.68,4.51,162.73,10.77,79.75,9.29,23.62,21.64,9.76,54.29,,34.75,25.47,54.92,28.7,23.67,26.72,19.48,29.79,21.65,17.42,25.96,38.18,36.43,11.66,3.68,11.75,2.43,12.96,11.48,5.34,6.53,8.43,6.29
2020-01-18,35.43,45.73,37.81,14.73,17.19,19.99,9.07,16.38,5.75,5.43,5.15,185.22,13.51,77.24,11.18,23.57,24.13,5.75,46.57,,30.41,25.09,58.8,29.56,25.0,30.84,17.89,31.33,19.78,25.59,24.86,19.04,34.71,14.85,1.79,6.35,3.03,16.51,11.6,6.98,7.18,9.61,6.27
2020-01-19,35.86,30.23,12.14,21.66,15.34,21.11,12.08,21.06,10.24,7.64,6.68,163.32,20.47,74.92,24.0,23.6,53.91,8.31,38.07,,42.88,32.68,67.22,29.75,26.94,29.07,16.74,36.07,22.94,16.86,25.42,27.01,4.98,17.54,1.72,28.62,3.32,31.78,10.66,10.22,15.14,18.1,6.19
2020-01-20,33.25,45.75,12.08,20.2,14.93,19.86,9.31,19.14,15.05,12.66,5.45,203.41,17.82,78.71,20.03,23.6,41.9,9.26,29.1,15.94,42.03,32.44,58.64,30.65,25.06,29.74,18.89,40.81,21.31,17.81,26.11,26.41,20.75,16.87,3.09,21.02,3.12,20.61,11.86,8.06,12.53,15.45,6.84
2020-01-21,35.92,39.57,11.95,17.15,18.3,22.49,13.15,17.4,17.53,15.62,6.84,360.58,18.05,74.5,16.74,23.61,35.6,7.75,34.92,22.56,54.64,29.6,71.84,31.59,28.0,35.0,21.51,34.81,21.69,26.28,28.46,27.47,38.81,18.62,4.78,17.96,4.01,15.32,14.23,7.47,7.19,13.58,9.13
2020-01-22,41.22,38.25,11.94,14.71,14.4,21.55,9.3,15.0,4.79,12.78,12.38,303.18,14.57,78.58,10.52,23.6,32.9,7.52,37.51,39.9,50.79,31.62,82.24,30.04,27.52,33.19,22.29,38.21,21.52,30.22,35.52,15.33,40.79,11.29,2.14,11.75,3.64,20.71,15.45,7.44,14.69,9.71,7.35
2020-01-23,40.9,27.59,12.28,25.7,11.41,26.34,13.52,20.85,17.1,9.09,24.65,129.15,27.69,56.04,30.07,23.56,55.12,8.45,33.38,40.09,44.28,28.99,73.34,27.68,21.91,22.5,20.66,29.02,21.04,26.59,39.21,24.18,45.0,16.21,2.59,30.19,3.55,43.15,13.22,14.16,14.93,35.12,5.83
2020-01-24,43.29,40.41,13.72,29.81,12.4,28.24,16.29,35.05,24.97,9.7,30.08,129.59,30.64,52.95,37.26,23.58,69.28,8.29,36.8,43.35,40.15,26.41,64.0,28.03,19.34,22.9,15.62,25.7,20.24,29.39,30.29,10.48,48.29,19.84,3.8,32.54,4.44,47.24,13.0,17.55,18.85,41.75,5.72
2020-01-25,46.21,21.09,12.85,29.96,15.32,25.15,15.64,28.97,13.1,22.43,24.76,205.39,27.85,59.22,30.67,47.16,50.51,8.8,41.96,43.22,35.42,26.72,55.64,32.3,22.93,21.22,14.08,29.93,25.03,27.99,28.89,4.76,45.02,16.78,3.7,14.49,5.67,36.2,12.72,12.94,14.63,22.72,6.1
2020-01-26,36.83,16.86,18.18,21.38,16.04,26.46,14.69,28.23,16.45,24.32,23.2,287.56,25.01,64.68,28.5,36.76,46.19,9.13,52.55,38.27,37.82,29.04,47.87,31.62,28.37,21.66,19.1,38.870000000000005,30.61,30.6,31.91,4.4,39.4,15.84,2.15,20.445,4.44,35.03,15.16,11.49,21.81,26.67,7.13
2020-01-27,44.57,29.25,19.56,24.29,19.8,23.03,10.8,19.17,4.97,12.57,21.53,337.38,16.75,65.82,11.93,41.25,29.91,9.77,53.33,32.32,61.09,38.6,71.44,37.85,28.62,25.11,25.05,47.81,22.94,26.76,28.91,6.53,38.28,10.98,1.61,26.4,4.27,15.59,13.74,7.82,9.36,12.55,7.33
2020-01-28,36.88,18.65,21.34,20.17,18.33,21.2,10.31,21.6,6.22,25.23,21.38,133.32,21.07,71.12,26.04,30.29,29.21,10.87,53.45,23.37,48.41,29.81,59.68,32.27,38.53,35.94,30.89,45.04,35.21,30.7,31.59,8.27,50.15,13.1,1.87,24.8,4.27,17.15,15.4,10.29,12.71,17.22,6.37
2020-01-29,32.35,25.39,19.08,21.68,13.42,21.47,12.09,23.8,8.72,22.67,21.95,114.02,20.24,67.67,23.11,32.37,40.8,12.74,52.46,28.73,46.83,31.51,66.0,28.71,33.33,23.99,19.56,29.1,27.5,14.87,23.1,6.84,60.01,15.34,1.9,27.59,3.57,27.37,14.27,11.18,18.06,20.41,6.83
2020-01-30,36.9,24.76,22.32,19.8,5.82,21.81,11.2,25.63,11.18,16.53,23.69,156.01,20.33,67.85,24.28,30.37,46.1,14.49,53.25,31.21,43.52,31.11,59.42,35.91,39.86,31.17,18.39,38.510000000000005,35.81,19.61,25.4,5.14,52.47,15.28,1.45,24.43,3.62,29.4,15.56,9.56,16.43,24.34,6.65
2020-01-31,32.28,70.53,21.62,20.84,11.45,25.75,11.39,25.55,10.39,18.35,24.59,151.16,20.6,66.5,23.99,34.61,48.7,14.35,56.73,27.1,43.53,29.68,49.07,26.98,38.06,42.77,23.26,47.92,24.49,45.47,27.46,4.39,48.3,11.39,1.5,26.89,3.4,29.0,14.14,12.07,13.56,26.42,5.9
2020-02-01,31.33,57.32,20.43,22.85,17.43,24.78,13.23,28.26,12.62,28.05,23.98,176.23,23.52,65.09,29.63,45.39,46.49,13.77,51.58,23.636666666666667,49.36,34.91,58.63,32.67,18.9,28.1,21.92,28.42,20.81,34.71,26.11,4.45,37.7,16.3,2.45,29.91,3.24,33.16,17.22,12.57,23.32,23.02,6.17
2020-02-02,31.97,60.29,23.39,27.1,16.21,22.65,12.88,27.8,14.82,20.87,25.64,185.43,22.5,67.69,28.43,26.07,51.66,12.49,55.43,20.17333333333333,65.15,39.83,64.27,29.695,22.0,27.23,18.09,25.0,19.52,22.51,23.32,4.65,38.97,16.45,33.06,25.88,3.26,32.71,16.51,11.59,14.45,29.08,5.95
2020-02-03,30.12,66.17,23.66,27.89,14.18,28.07,15.23,31.21,15.58,23.06,26.12,215.96,26.67,60.82,30.28,43.72,50.6,8.62,47.23,16.71,60.58,40.84,63.35,26.72,19.42,22.46,14.22,23.28,18.99,17.71,19.63,4.2,37.16,22.01,42.02,28.16,3.34,38.48,17.24,11.86,18.28,20.18,6.35
2020-02-04,32.33,42.81,50.38,16.07,22.44,35.25,17.7,31.23,14.03,29.24,29.65,307.93,31.88,63.64,32.5,41.9,45.73,8.0,44.03,37.74,73.19,45.37,71.7,18.76,22.03,24.05,17.05,27.74,20.38,30.7,24.15,4.57,35.21,24.8,60.04,32.55,3.6,38.93,22.32,10.64,29.16,16.83,7.57
2020-02-05,36.58,35.61,27.86,16.83,15.17,26.88,13.66,27.96,13.45,23.63,24.93,235.5,25.89,62.18,28.0,36.15,53.47,10.13,41.08,33.11,68.34,45.01,74.01,27.57,20.17,20.95,13.81,27.17,16.15,41.55,25.3,2.72,38.75,20.45,38.25,33.6,3.56,29.98,17.08,13.33,18.65,27.53,6.68
2020-02-06,27.59,29.32,26.96,17.78,12.29,28.33,13.89,30.31,17.04,28.17,24.18,186.26,29.72,62.52,34.51,41.16,58.34,13.76,46.71,39.2,54.08,37.75,60.48,22.38,26.37,19.45,19.44,27.7,24.28,46.43,30.17,3.1,38.5,23.62,47.9,28.36,4.13,35.06,17.62,12.36,19.09,27.11,6.64
2020-02-07,36.72,21.92,51.11,13.71,21.16,28.49,15.32,29.16,14.87,25.97,26.52,224.01,27.75,63.17,30.36,53.97,52.71,12.28,40.6,41.35,67.99,44.76,75.61,23.99,33.38,30.38,27.19,30.85,25.46,25.33,32.21,5.28,39.12,19.14,47.52,34.2,3.7,25.55,26.97,17.92,20.47,28.62,6.9
2020-02-08,35.46,30.54,29.18,15.39,15.81,27.39,14.74,31.51,16.02,28.9,28.37,222.05,28.49,62.61,34.65,68.81,68.51,11.7,48.19,43.9,66.47,43.25,71.04,21.0,24.1,25.08,18.67,22.93,21.83,29.03,33.53,2.61,43.4,24.27,51.15,34.85,3.67,35.4,18.99,14.65,20.18,25.29,5.74
2020-02-09,35.62,32.41,27.14,15.36,18.0,27.76,11.97,32.53,16.7,28.36,27.55,224.14,29.66,61.39,33.23,70.25,63.82,9.05,51.13,42.74,53.94,44.09,56.63,17.95,16.99,18.39,12.77,20.65,15.98,30.62,39.94,3.62,38.77,23.99,53.96,35.81,3.63,42.77,19.93,10.38,20.54,19.37,5.7
2020-02-10,46.43,34.75,26.67,20.96,15.9,26.46,10.82,30.74,17.42,28.67,27.59,184.14,29.06,64.46,38.66,71.69,57.11,7.04,52.3,42.74,48.06,42.19,42.68,22.53,25.7,28.38,21.43,26.23,19.94,26.76,50.62,5.16,38.93,25.01,51.48,29.59,3.51,39.94,20.88,12.98,18.09,17.06,5.86
2020-02-11,53.62,46.43,27.19,16.66,15.9,27.13,11.7,32.07,13.83,29.85,29.34,256.18,30.4,61.82,39.02,42.4,51.36,6.57,46.07,35.77,61.19,57.66,65.49,27.26,34.52,36.59,25.01,34.68,24.39,15.755,32.5,2.58,38.84,32.58,47.39,30.18,4.41,39.35,23.47,12.83,18.82,15.66,6.57
2020-02-12,55.77,46.57,25.86,15.06,12.89,26.44,11.43,34.84,7.2,31.11,29.05,242.91,30.2,60.69,37.66,44.73,70.21,7.67,44.08,37.25,57.69,39.21,67.95,24.85,31.16,31.72,19.49,34.36,23.42,4.75,38.43,2.9,47.99,38.05,62.7,33.94,3.79,45.71,22.38,11.02,22.48,34.53,7.55
2020-02-13,46.13,32.44,29.25,15.69,11.93,28.4,9.6,38.72,7.07,30.39,30.44,153.45,34.01,52.77,37.48,51.73,67.02,11.79,40.51,35.09,35.85,34.36,68.03,29.6,31.51,25.32,18.46,43.76,23.7,12.33,30.96,4.49,42.42,32.95,63.76,34.21,3.69,53.37,21.93,16.44,25.63,41.48,6.34
2020-02-14,46.64,28.63,37.62,16.03,13.45,28.03,11.15,48.03,15.92,34.48,33.83,141.42,42.59,48.43,45.87,31.28,80.06,17.27,43.39,39.73,59.99,44.41,70.29,27.27,25.09,25.76,16.66,32.54,24.6,34.44,53.71,3.82,39.92,33.11,75.69,35.48,3.74,70.64,26.41,20.59,26.77,48.2,6.27
2020-02-15,53.69,23.43,41.18,18.99,13.42,27.33,12.73,41.31,3.86,35.75,36.84,146.99,38.67,43.92,48.28,53.88,84.75,17.31,41.52,43.24,48.23,38.38,56.65,27.2,28.74,25.64,18.31,36.82,24.86,27.91,37.19,2.96,37.08,39.32,68.81,35.67,4.74,55.6,25.72,15.1,27.51,42.15,6.32
2020-02-16,40.59,18.46,29.74,7.38,16.22,26.03,12.9,35.63,7.9,33.57,28.83,206.84,33.51,51.3,37.2,76.89,77.46,18.42,46.43,45.83,41.02,33.82,61.86,35.55,38.17,33.22,26.98,40.85,20.75,29.41,21.58,3.15,31.83,36.62,66.52,43.32,5.44,48.72,17.04,10.21,21.06,26.56,6.61
2020-02-17,41.62,13.96,25.93,38.44,11.99,24.86,11.32,32.78,11.55,22.38,28.98,273.84,30.37,52.87,33.44,63.76,49.6,17.14,48.8,45.62,35.02,28.03,45.82,31.43,36.37,27.45,21.62,37.77,16.64,17.18,21.5,2.88,36.29,30.82,59.94,35.12,5.03,42.85,11.88,14.06,21.09,25.3,7.62
2020-02-18,37.94,14.48,28.84,53.77,14.92,27.06,12.77,35.94,21.41,28.38,32.03,227.53,35.16,46.14,33.05,75.45,47.3,14.61,52.63,50.25,33.29,33.56,43.38,29.72,32.08,25.36,17.69,37.85,31.97,17.08,34.94,26.21,43.41,33.5,81.17,38.56,4.5,54.97,18.46,9.68,25.96,24.89,6.34
2020-02-19,39.9,14.34,35.31,53.63,20.88,30.33,13.87,32.47,11.99,39.02,27.68,260.05,35.61,54.5,36.3,43.63,57.07,13.16,59.89,,53.26,42.77,53.19,29.06,37.52,32.38,25.55,34.95,18.92,27.5,32.43,31.09,40.2,28.44,103.93,33.89,9.39,53.75,15.15,14.4,21.73,41.58,42.24
2020-02-20,49.28,17.56,15.04,58.87,25.21,38.42,19.76,42.35,18.3,67.46,39.38,187.29,49.44,49.63,60.49,50.08,84.2,8.24,48.71,,62.08,52.46,60.19,25.96,37.19,36.72,23.94,31.91,,32.2,35.85,49.11,44.19,51.4,114.1,71.26,16.28,46.01,18.81,30.1,34.58,56.54,47.8
2020-02-21,42.11,14.21,14.94,60.04,22.05,28.42,9.4,35.98,20.3,43.18,32.5,83.05,35.22,69.79,38.16,38.67,10.62,13.24,41.47,,53.41,30.73,61.22,26.67,36.63,34.55,28.36,37.07,,15.15,19.1,53.22,45.21,31.87,59.74,46.21,4.17,52.89,20.53,21.02,22.67,29.2,20.06
2020-02-22,39.74,26.08,15.81,60.94,20.6,20.63,7.34,26.13,5.07,28.06,25.8,126.26,26.74,67.09,31.16,52.15,29.37,14.47,41.82,,50.16,37.97,58.1,24.8,32.28,24.81,22.51,34.98,,18.04,26.68,34.06,34.61,20.96,46.81,16.75,4.25,34.85,19.44,14.08,9.55,24.61,17.5
2020-02-23,44.47,22.46,13.48,62.73,18.99,11.33,9.0,28.98,5.54,30.46,22.99,169.78,29.01,64.46,43.62,39.74,30.72,23.72,49.56,,67.79,48.55,67.14,24.36,34.51,30.5,24.31,34.74,,28.99,38.06,5.14,37.42,20.76,73.91,38.7,4.77,37.07,20.38,16.73,17.68,34.21,18.92
2020-02-24,46.68,20.21,13.51,58.7,16.1,21.28666666666667,8.53,23.32,6.33,26.33,25.08,136.05,27.43,59.98,34.36,44.44,24.56,12.26,36.41,,59.7,41.53,72.86,26.47,39.75,29.31,28.06,40.31,,23.28,30.98,3.71,34.69,23.01,47.22,32.49,6.07,44.61,15.28,15.57,20.85,33.54,18.75
2020-02-25,39.9,20.25,13.61,46.28,13.74,31.24333333333334,7.9,27.96,6.35,19.62,27.19,219.26,26.76,59.0,33.91,46.23,32.49,16.59,47.94,32.13,52.42,40.69,60.46,25.81,38.09,28.18,21.66,43.25,,29.5,29.2,4.39,40.4,25.26,44.98,32.01,5.53,64.3,17.27,14.32,17.51,36.75,18.77
2020-02-26,40.48,21.39,13.96,45.39,15.11,41.2,9.15,29.69,13.27,22.7,26.25,270.52,30.14,64.86,38.39,37.79,38.59,10.36,49.35,30.07,68.08,44.36,81.2,30.46,41.78,30.87,22.43,46.57,,30.69,37.41,2.91,36.17,23.35,52.99,28.99,6.23,42.86,20.92,18.49,17.17,39.89,9.09
2020-02-27,43.97,24.28,14.54,31.13,15.28,31.44,8.51,26.48,10.08,35.24,38.86,183.65,30.31,66.52,42.06,52.7,21.37,19.92,45.77,27.53,66.08,53.23,81.86,29.14,43.2,35.31,29.64,46.85,,18.02,34.14,2.42,37.3,26.55,62.11,31.51,11.45,27.74,17.58,18.03,22.98,37.78,10.83
2020-02-28,51.47,21.2,18.12,38.38,17.2,36.51,6.36,33.85,12.31,52.93,33.52,146.8,40.61,63.06,52.61,50.27,59.13,22.73,44.26,29.72,61.26,55.55,75.4,29.15,38.34,35.34,42.17,39.87,,25.74,38.0,19.15,37.63,30.51,77.02,39.1,9.12,38.52,19.53,23.9,20.67,38.28,7.45
2020-02-29,51.81,20.4,35.42,34.79,16.07,32.72,11.85,34.93,10.66,46.32,23.61,116.43,33.74,66.61,50.6,52.74,55.41,27.79,45.25,30.35,67.9,55.24,67.71,29.04,39.4,30.58,34.99666666666667,40.95,26.33,26.06,38.57,26.14,42.71,26.84,60.83,43.01,8.31,33.39,10.54,19.93,16.79,31.71,5.18
2020-03-01,52.32,19.82,42.99,30.68,17.52,37.25,12.89,38.37,12.18,43.87,21.55,97.36,36.88,64.36,42.98,41.7,71.39,15.2,44.37,29.65,69.04,64.82,82.35,28.33,40.52,34.2,27.82333333333333,37.08,28.34,52.29,49.25,27.47,38.55,32.87,72.41,42.7,12.21,45.41,21.11,20.54,25.58,37.02,7.46
2020-03-02,49.09,17.61,35.77,30.44,18.06,38.25,11.27,31.26,12.68,30.46,11.9,191.93,24.67,67.09,43.8,34.18,49.69,13.855,41.45,29.66,65.03,58.65,82.97,24.51,33.99,21.68,20.65,36.26,31.83,13.77,14.61,22.01,38.65,25.59,61.84,30.25,7.82,45.15,26.17,17.32,16.54,19.39,6.12
2020-03-03,45.68,13.71,21.77,27.64,14.0,32.83,9.62,28.44,15.31,26.37,8.45,182.41,26.89,59.58,34.51,39.83,44.02,12.51,35.1,30.09,69.48,64.16,79.74,24.93,37.93,21.85,25.07,35.95,29.7,38.1,44.93,26.16,38.76,21.75,44.78,26.2,6.69,37.38,17.11,17.69,14.57,31.47,3.65
2020-03-04,38.71,15.1,49.57,28.11,19.61,38.97,14.87,33.58,10.56,41.62,17.27,177.32,34.98,59.93,47.26,45.99,47.02,49.52,30.92,32.2,76.37,65.75,84.42,23.1,29.51,19.06,22.08,36.02,27.42,24.21,30.45,34.17,40.64,31.83,64.57,38.65,7.44,45.93,34.21,25.21,18.65,36.29,9.17
2020-03-05,26.21,14.75,31.65,26.3,17.45,32.67,11.48,31.75,10.7,43.46,14.21,74.88,28.57,63.72,42.21,38.62,57.4,29.67,36.45,30.07,61.38,43.5,80.9,25.91,34.43,17.77,20.56,44.93,32.35,14.14,14.09,27.27,40.03,29.33,63.69,43.77,8.32,34.62,19.39,20.84,18.97,39.42,4.45
2020-03-06,29.66,12.65,29.3,25.96,15.9,27.54,9.38,27.25,9.86,35.22,16.12,47.84,23.25,75.6,41.36,45.82,50.98,19.65,34.99,27.23,50.37,40.98,70.4,19.31,25.28,16.03,18.58,26.78,25.18,16.64,12.81,28.46,40.11,21.14,60.57,29.97,6.79,29.38,12.65,17.31,16.57,40.85,4.42
2020-03-07,26.65,12.72,23.33,26.43,16.7,27.22,9.54,29.09,5.46,37.23,13.23,88.58,24.63,74.96,42.89,64.01,41.9,23.07,28.95,29.45,35.67,29.71,56.88,21.75,29.46,19.66,17.08,30.0,25.62,35.72,18.86,30.31,35.47,25.05,59.13,30.21,8.05,30.91,13.0,21.01,18.35,41.58,4.33
2020-03-08,24.62,11.12,19.76,26.79,14.7,25.46,10.09,29.4,6.3,29.34,22.57,140.32,20.31,63.23,48.55,65.88,41.27,22.82,29.93,30.24,54.48,48.81,83.14,21.46,28.89,21.72,18.91,28.26,24.6,14.17,15.03,25.08,47.38,21.42,48.79,30.0,6.62,39.48,13.03,18.02,24.22,28.18,6.46
2020-03-09,19.25,12.0,22.46,26.39,12.9,27.08,9.76,29.5,5.97,26.8,13.68,117.12,22.21,58.08,52.98,67.75,47.41,23.19,38.68,32.77,57.15,50.66,85.03,18.73,20.97,17.12,14.32,22.37,20.1,17.93,11.71,30.14,29.23,24.26,43.54,28.66,7.76,37.7,11.87,18.34,18.07,38.06,4.39
2020-03-10,24.48,11.86,16.22,30.76,19.74,38.87,16.84,39.35,6.57,58.76,15.94,158.02,33.32,57.18,65.41,16.92,61.78,31.17,37.31,34.08,66.77,64.8,97.32,19.94,23.8,17.15,20.51,25.29,22.68,36.17,15.59,26.23,8.84,45.64,76.32,55.3,6.96,47.82,17.62,20.81,15.28,34.69,7.03
2020-03-11,23.99,11.43,37.16,30.48,18.32,34.7,14.65,31.63,6.67,43.24,13.81,127.31,29.0,60.86,60.96,16.68,56.25,29.71,38.71,30.16,65.45,60.22,86.72,21.44,25.27,19.65,12.99,28.51,22.8,18.21,24.61,25.25,10.95,32.53,73.38,47.23,6.23,43.88,32.41,21.67,18.46,41.99,4.63
2020-03-12,25.1,12.06,25.97,26.14,13.5,28.55,9.54,27.0,9.12,32.03,9.3,149.28,21.01,56.96,42.12,44.465,39.86,24.42,42.38,35.57,49.8,43.7,66.48,21.92,25.78,17.92,12.52,27.42,21.29,16.23,15.72,27.4,30.0,26.66,54.29,36.93,5.26,31.65,14.41,17.86,12.51,29.18,4.38
2020-03-13,25.04,12.81,26.29,27.11,14.46,28.65,9.28,12.56,10.34,32.45,13.23,206.33,21.62,48.99,45.05,72.25,42.39,20.08,47.8,36.31,44.82,40.72,67.47,18.83,22.67,16.86,18.1,25.46,21.89,18.96,22.75,29.88,28.88,29.33,59.62,30.11,5.56,34.22,10.01,17.66,16.88,30.84,3.92
